"","system.index","NDMI","NDMI_1","NDMI_10","NDMI_11","NDMI_12","NDMI_13","NDMI_14","NDMI_15","NDMI_16","NDMI_17","NDMI_18","NDMI_19","NDMI_2","NDMI_20","NDMI_21","NDMI_22","NDMI_23","NDMI_24","NDMI_25","NDMI_26","NDMI_27","NDMI_28","NDMI_29","NDMI_3","NDMI_30","NDMI_31","NDMI_32","NDMI_4","NDMI_5","NDMI_6","NDMI_7","NDMI_8","NDMI_9",".geo","CID","class"
"384","00000000000000000086_0",0.2142667,0.28072625,0.1011052,0.1423591,0.21168754,0.32269505,0.20168954,0.23726825,0.20709759,0.21710329,0.28819042,0.26349342,0.2685567,0.23145948,0.14513981,0.25981972,0.08183633,0.19103448,0.307707,0.2076092,0.27785295,0.15644445,0.25387365,0.1856988,0.18537375,0.2544601,0.18372379,0.29120246,0.1912114,0.2581705,0.03492993,0.06255044,0.10731285,NA,384,"ltr"
"385","00000000000000000087_0",0.3837116,0.29488054,0.35855263,0.34476843,0.28410688,0.105802044,0.26275182,0.22888714,0.33443984,0.38386706,0.25390303,0.33704528,0.30361393,0.2610385,0.12318501,0.29757243,0.35062376,0.22690763,0.22773363,0.34470376,0.19161244,0.09951413,0.23047619,0.22446458,0.14919257,0.21707137,0.24756852,0.2919234,0.24737,0.3251073,0.13279569,0.161,0.41377208,NA,385,"ltr"
"386","00000000000000000088_0",0.81433225,0.8360071,0.83495146,0.5075161,0.37114674,0.3631778,0.43482026,0.41033044,0.5147208,0.5243902,0.92771083,0.7446808,0.83651227,0.92201835,1.060606,0.8346154,0.68245494,0.55746776,0.58735734,0.4462006,0.5653944,0.30932897,0.54741526,0.58752996,0.43518817,0.6575875,0.4368231,0.4510032,0.37953302,0.4884354,0.31145388,0.4278788,0.49470252,NA,386,"ltr"
"387","00000000000000000089_0",0.38088104,0.4234575,0.34800592,0.48175767,0.36121672,0.27269715,0.36921296,0.30575308,0.23978494,0.30372185,0.301799,0.21831656,0.510989,0.336673,0.24333474,0.15157354,0.17276928,0.24612476,0.22858067,0.3124812,0.1784712,0.10475914,0.43717185,0.41326436,0.19893664,0.3093267,0.26603228,0.42087078,0.25015953,0.24275577,0.30145934,0.3332331,0.42106274,NA,387,"ltr"
"388","0000000000000000008a_0",0.7982301,0.93609023,0.4994206,0.44872785,0.5754923,0.38360038,0.62383974,0.45180723,0.3800514,0.6761905,0.77861166,0.9388235,0.4698795,0.86519945,0.7860577,0.61263734,0.46842366,0.75739646,0.40260655,0.3199408,0.31723425,0.44198665,0.43333334,0.50994885,0.46178058,0.4778481,0.35276854,0.4723032,0.4352475,0.43326733,0.43817863,0.4105216,0.4815895,NA,388,"ltr"
"389","0000000000000000008b_0",0.37471986,0.29034925,0.2728328,0.25756848,0.2993663,0.19412942,0.30320057,0.26757175,0.26808983,0.34652823,0.41115123,0.29834878,0.37051183,0.33842117,0.23945226,0.33260235,0.34403807,0.19994019,0.25797307,0.48962855,0.23496994,0.33145574,0.30023566,0.41093403,0.33488983,0.31798345,0.29438293,0.37438905,0.3091692,0.3694687,0.30442294,0.32677326,0.3301765,NA,389,"ltr"
"390","0000000000000000008c_0",0.40384614,0.4244495,0.425421,0.39636633,0.3140073,0.33788395,0.30099228,0.24071246,0.28539526,0.23122433,0.3039467,0.28090283,0.4908589,0.48510972,0.3635936,0.3550071,0.3073348,0.4997973,0.27246124,0.42437592,0.32015604,0.1852405,0.47408828,0.3496802,0.34121928,0.35011074,0.39782774,0.42586452,0.3370508,0.35992265,0.3050389,0.44058296,0.4401532,NA,390,"ltr"
"391","0000000000000000008d_0",0.39927274,0.4124243,0.34629834,0.34944,0.26724976,0.31008065,0.35401785,0.29187864,0.32394367,0.31083483,0.38839075,0.42878392,0.4128298,0.38662964,0.34726286,0.38323194,0.39341205,0.4254777,0.38290295,0.35067874,0.3125,0.3668625,0.3995934,0.40475652,0.35765526,0.4052253,0.37486193,0.37577707,0.26887363,0.17009884,0.1779554,0.3493769,0.3369863,NA,391,"ltr"
"392","0000000000000000008e_0",0.21686545,0.24335195,0.1176699,0.17489375,0.097855225,0.12225064,0.20453829,0.21268515,0.17255032,0.15815164,0.20978782,0.18149245,0.27033147,0.23945862,0.25336596,0.1109867,0.22155689,0.28434142,0.2908042,0.17170112,0.43909532,0.48784488,0.48757815,0.14841777,0.41275796,0.43802217,0.34195065,0.30422994,0.2091127,0.12248111,0.21559322,0.25119737,0.18398392,NA,392,"ltr"
"393","0000000000000000008f_0",0.40441358,0.26353198,0.37543055,0.41218755,0.34118557,0.34567484,0.32516494,0.3450096,0.3260939,0.39175257,0.34606907,0.38337606,0.3711096,0.31757754,0.4207715,0.36290532,0.35683328,0.36624205,0.40099457,0.40536317,0.35608578,0.4244914,0.40328416,0.35654053,0.38388214,0.38986725,0.42222223,0.29433572,0.20488857,0.3011681,0.25785124,0.38894278,0.38687202,NA,393,"ltr"
"394","00000000000000000090_0",0.2610574,0.3005324,0.19574556,0.30485076,0.32104155,0.2726603,0.3175749,0.3060089,0.21093176,0.34730956,0.24601837,0.31747302,0.30066124,0.313556,0.48088065,0.3745624,0.34026948,0.29603422,0.3110561,0.36168203,0.33824757,0.31420255,0.33909753,0.25903615,0.43507615,0.44941264,0.5197763,0.27071416,0.3065345,0.32202643,0.26450512,0.29216337,0.34393018,NA,394,"ltr"
"395","00000000000000000091_0",0.2315126,0.21482663,0.008864084,0.2621324,0.2566895,0.10308678,0.07964034,0.111473806,0.09234018,0.12650798,0.15409139,0.18299712,0.33797517,0.2729649,0.29867524,0.09388971,0.34322557,0.20996316,0.29397294,0.20898503,0.115819715,0.14492525,0.1909712,0.3140727,0.22318561,0.31253144,0.276651,0.25558147,0.21366532,0.24369748,0.23523809,0.18765022,0.2304578,NA,395,"ltr"
"396","00000000000000000092_0",0.3615396,0.33369824,0.1611185,0.22819287,0.22287145,0.1565737,0.2508881,0.20670392,0.2893401,0.2984538,0.2745133,0.25644222,0.36955065,0.27937448,0.24548662,0.055145163,0.19501182,0.15775673,0.15213904,0.14817952,0.05520963,0.10627013,0.1789584,0.3024381,0.14618108,0.305729,0.2304179,0.107727796,0.2091866,0.24145266,0.19632387,0.21787709,0.19701493,NA,396,"ltr"
"397","00000000000000000093_0",0.3895349,0.49156117,0.45660377,0.40237054,0.45043105,0.35197783,0.4967742,0.4908722,0.4602076,0.4127199,0.47403684,0.510652,0.40591335,0.5925433,0.56148493,0.45668593,0.4223245,0.4663514,0.39353213,0.38783875,0.30793485,0.27554178,0.37390065,0.65837836,0.35624868,0.41650164,0.3611233,0.6233062,0.41633803,0.48549885,0.3892473,0.35437515,0.47121212,NA,397,"ltr"
"398","00000000000000000094_0",0.42228213,0.44613296,0.23508415,0.38427502,0.36287424,0.39098373,0.26438075,0.22930431,0.24456298,0.25842312,0.24426045,0.19344263,0.45628026,0.24270353,0.17873383,0.2807157,0.2301863,0.32704404,0.2538662,0.3899004,0.22863661,0.18699187,0.32009754,0.457713,0.3207444,0.3689267,0.23061742,0.29745212,0.30698174,0.2442281,0.15013817,0.3137124,0.3240469,NA,398,"ltr"
"399","00000000000000000095_0",0.414966,0.37828404,0.41180784,0.3927617,0.4544776,0.2255417,0.23480375,0.29042205,0.3654321,0.3947924,0.3559456,0.32239658,0.3998601,0.41222954,0.30092594,0.22908251,0.30726257,0.39431545,0.47094274,0.4627843,0.3957219,0.29945192,0.31018746,0.42847037,0.23951286,0.42852154,0.4401144,0.41320217,0.17768301,0.4746846,0.17449886,0.17568365,0.32557365,NA,399,"ltr"
"400","00000000000000000096_0",0.39050424,0.4289385,0.20757098,0.2684553,0.26399267,0.19339103,0.29526627,0.30153492,0.1201849,0.3774984,0.28241795,0.3626861,0.4071066,0.30131143,0.19822127,0.32693416,0.29819041,0.28684577,0.32819194,0.41154504,0.2718276,0.17391305,0.30826846,0.40941402,0.29076293,0.3884462,0.19760641,0.4473739,0.17171386,0.18772735,0.078186885,0.2813788,0.2177061,NA,400,"ltr"
"401","00000000000000000097_0",0.37966037,0.40886185,0.2412614,0.32837918,0.30530092,0.20600858,0.25759944,0.31343284,0.20288782,0.3601004,0.32227015,0.3311185,0.4240071,0.31392404,0.26555803,0.3445423,0.33995584,0.33869916,0.29526228,0.31264916,0.30429947,0.1298185,0.3650377,0.37658465,0.28504142,0.4011976,0.28717408,0.38370314,0.23003663,0.2112069,0.12009373,0.2600821,0.22812971,NA,401,"ltr"
"402","00000000000000000098_0",0.4597701,0.46381968,0.36476257,0.39507678,0.3294356,0.2413793,0.37603214,0.30743384,0.2313413,0.22584753,0.2936563,0.26021618,0.46628407,0.2815534,0.3533101,0.28212896,0.31060252,0.33333334,0.34372178,0.34195527,0.30993548,0.25097126,0.34261376,0.4524736,0.25166017,0.29690206,0.2945192,0.46578112,0.41351548,0.470547,0.38523152,0.3978113,0.31916204,NA,402,"ltr"
"403","00000000000000000099_0",0.39354473,0.46413752,0.30222815,0.3203081,0.2705249,0.18786693,0.25352666,0.35170358,0.3401305,0.4064969,0.3077077,0.3490683,0.4536193,0.415692,0.3582144,0.411722,0.3891182,0.40906802,0.33564013,0.29718965,0.2560434,0.41880342,0.25952902,0.43819228,0.19383445,0.23944248,0.23595995,0.35217258,0.34653035,0.10489511,0.1411235,0.08243728,0.22090517,NA,403,"ltr"
"404","0000000000000000009a_0",0.46092504,0.46205306,0.48764238,0.46441674,0.48816827,0.44554973,0.4545921,0.47314578,0.42654335,0.24008575,-0.035409667,0.16070446,0.44882533,0.3340206,0.24728589,0.35780135,0.443016,0.40266106,0.2585407,0.29735988,0.36548463,0.538206,0.39955547,0.42233482,0.31536782,0.4246452,0.37638375,0.44902283,0.4368687,0.4519191,0.3295816,0.45036194,0.4265769,NA,404,"ltr"
"405","0000000000000000009b_0",0.2404885,0.25624734,0.2515535,0.37633234,0.2674028,0.17302378,0.30444145,0.39299124,0.11207207,0.3821712,0.20032376,0.2296757,0.20667818,0.31631902,0.30028698,0.22293775,0.1262767,0.16615541,0.26705402,0.3142243,0.38834286,0.20264027,0.24812406,0.17870894,0.30370057,0.4440645,0.32861477,0.2564644,0.14724325,0.28624862,0.13048044,0.18669418,0.20339668,NA,405,"ltr"
"406","0000000000000000009c_0",0.13497566,0.21206582,0.04894858,0.14678012,0.056584004,0.12999511,0.16867056,0.14285715,0.09951413,0.24506219,0.034767643,0.3294596,0.19084461,0.12375347,0.14510003,0.15951021,0.15617129,0.09747037,0.110755555,0.13730341,0.10032955,0.27946767,0.17035708,0.1329009,0.117403835,0.14322129,0.24614567,0.23187733,0.08295801,0.06715612,0.0131752305,-0.010741328,0.074838124,NA,406,"ltr"
"407","0000000000000000009d_0",0.2008538,0.30805686,0.17150718,0.2751678,0.2442139,0.25972483,0.3163778,0.33753476,0.3385172,0.43615085,0.37086627,0.37730768,0.3645272,0.4012583,0.35684565,0.45235342,0.35869363,0.33407325,0.43130007,0.38972387,0.33147722,0.2642176,0.3554646,0.33721432,0.3537285,0.35744575,0.36546066,0.34317344,0.17109908,0.15194036,0.052735534,0.07314024,0.11943794,NA,407,"ltr"
"408","0000000000000000009e_0",0.22266561,0.22607683,0.08425562,0.24045408,0.25414366,0.1373154,0.2535561,0.2382287,0.12048497,0.18968692,0.30913642,0.45231214,0.22810932,0.43782192,0.51578945,0.39401197,0.33388022,0.39375928,0.5014628,0.29359746,0.19415703,0.055829227,0.28859857,0.13974592,0.24670433,0.23284735,0.24584104,0.22424544,-0.020481495,-0.03353468,0.0746334,0.02682858,0.19768284,NA,408,"ltr"
"409","0000000000000000009f_0",0.5467577,0.48411867,0.39071566,0.4458346,0.39524838,0.37391305,0.4124594,0.3208211,0.35904157,0.33720136,0.3923077,0.41923642,0.4153735,0.34940556,0.33267587,0.35579437,0.31333333,0.32240057,0.43830073,0.35870242,0.31865585,0.4117647,0.46100152,0.3246387,0.46834683,0.5314546,0.47849625,0.34189722,0.2951602,0.31068358,0.2905983,0.31570858,0.32074264,NA,409,"ltr"
"410","000000000000000000a0_0",0.32048574,0.28886846,0.15897061,0.24771784,0.2866113,0.14700997,0.26538715,0.30437043,0.2522784,0.28900674,0.4522557,0.5035562,0.2933514,0.35070574,0.49289098,0.37757438,0.52217454,0.40757748,0.3212326,0.17092338,0.118709676,0.22205438,0.27969348,0.20096366,0.16172795,0.21440823,0.17993557,0.26076046,-0.024390243,0.006281662,0.21889251,0.08016627,0.22636509,NA,410,"ltr"
"411","000000000000000000a1_0",0.36059114,0.2816076,0.19925076,0.34356236,0.27575392,0.2735972,0.35295296,0.21532439,0.11704895,0.19739209,0.23469388,0.19744745,0.28975904,0.36838886,0.2882502,0.08862276,0.38142952,0.6,0.44499505,0.26062322,0.18847656,0.44665012,0.35670102,0.15025906,0.3169643,0.26740402,0.27305496,0.31856447,0.06231003,0.4686347,0.23371105,0.006289308,0.26614574,NA,411,"ltr"
"412","000000000000000000a2_0",0.058371197,0.0973381,0.2977941,0.30966768,0.29542518,0.2731037,0.33854166,0.24271844,0.19425477,0.21378805,0.24691358,0.25064477,0.20275164,0.18824217,0.16169676,0.15713859,0.13837886,0.118728064,0.10240516,0.07390529,0.09201102,0.074589826,0.13061969,0.09204483,0.17071076,0.15207745,0.14570361,0.12580645,0.12525459,0.2222987,0.21144278,0.2120441,0.3526458,NA,412,"ltr"
"413","000000000000000000a3_0",0.045948204,0.14306676,0.18759811,0.3638814,0.2823698,0.09732541,0.22042239,0.21075645,-0.03360688,0.052195907,0.15228531,0.15045592,0.043196544,0.26212347,0.28465098,0.3866279,0.27741352,0.2998822,0.29844484,0.041420117,0.2890075,0.1661017,0.28344247,0.0053632376,0.21389742,0.2605078,0.17653167,0.053475935,-0.064759634,-0.13290735,-0.060442526,-0.009649568,0.04557641,NA,413,"ltr"
"414","000000000000000000a4_0",0.19212651,0.13316336,0.14155406,0.15464927,0.109065376,0.05410062,0.19548447,0.15605037,0.1695238,0.12381736,0.1815029,0.1442374,0.01284353,0.14267874,0.123714656,0.112792894,0.1292329,0.14775538,0.10280981,0.07803602,0.085456036,0.12,0.11897641,0.034881853,0.10475817,0.12337357,0.090870485,0.044727392,0.00356333,0.070482045,0.08291579,0.10503031,0.12648104,NA,414,"ltr"
"415","000000000000000000a5_0",0.46737045,0.44257918,0.37054017,0.34955668,0.3586777,0.35038152,0.4120008,0.35864136,0.32092452,0.29676676,0.3417343,0.42248785,0.20775168,0.41784036,0.38751757,0.38671792,0.47777778,0.4029457,0.4368341,0.4021496,0.39374277,0.41486812,0.42577943,0.23612262,0.24020144,0.24827777,0.325,0.3317614,0.24001288,0.3417362,0.28094482,0.31861553,0.27065235,NA,415,"ltr"
"416","000000000000000000a6_0",0.1580756,0.22519884,0.31966448,0.33650255,0.29209232,0.044804946,0.102652356,0.072231755,0.08301158,0.07463415,0.19598694,0.23055029,0.48212463,0.31299898,0.3462555,0.31079525,0.30232558,0.28482974,0.30900967,0.2734936,0.20222072,0.18900344,0.23798883,0.31025958,0.15314384,0.17424242,0.19380121,0.38601625,0.21744163,0.33044556,0.2697656,0.2892562,0.2178271,NA,416,"ltr"
"417","000000000000000000a7_0",0.3258071,0.29837704,0.31710646,0.48158443,0.4421382,0.2940082,0.38426965,0.3627529,0.15321757,0.4400767,0.30252832,0.2072686,0.4008988,0.42829552,0.26003987,0.17751735,0.45380875,0.48011526,0.49637505,0.392,0.30228075,0.3509185,0.50153846,0.4284921,0.41987315,0.42281878,0.34595004,0.3511089,0.32588834,0.405592,0.26016617,-0.029033223,0.2971864,NA,417,"ltr"
"418","000000000000000000a8_0",0.30700803,0.36502177,0.23231511,0.3767776,0.4039503,0.23479466,0.32647365,0.30605796,0.23068494,0.3189127,0.2617716,0.3155591,0.3148251,0.31657225,0.1093482,0.28066668,0.28255227,0.2670181,0.28945902,0.31714776,0.37919852,0.3568075,0.3804407,0.37881455,0.2879693,0.46938777,0.33096233,0.4010236,0.38583788,0.43249702,0.33012307,0.38757685,0.31476584,NA,418,"ltr"
"419","000000000000000000a9_0",0.3531283,0.3362162,0.27032137,0.36525422,0.33494657,0.34657562,0.37075454,0.24401544,0.29271737,0.30329475,0.36147064,0.30892286,0.3380581,0.25588235,0.16676153,0.2528336,0.27306458,0.23493873,0.316581,0.32946634,0.3055417,0.34055406,0.3720886,0.3320322,0.36193824,0.3588534,0.26403478,0.34512055,0.31903675,0.41968617,0.2937853,0.33411378,0.28406215,NA,419,"ltr"
"420","000000000000000000aa_0",0.5943205,0.4982487,0.5145119,0.6163873,0.4640657,0.5785124,0.61808115,0.5564202,0.5271903,0.6492537,0.5240876,0.5818744,0.5634058,0.66570604,0.5909631,0.52873564,0.70376056,0.5052509,0.5094002,0.5674074,0.48175788,0.46200874,0.5601966,0.57965195,0.4791111,0.53097343,0.4937811,0.5624284,0.44410875,0.5834829,0.4773196,0.54290295,0.5400291,NA,420,"ltr"
"421","000000000000000000ab_0",0.32725242,0.42140028,0.35522857,0.42062572,0.30737463,0.36787564,0.4557853,0.31762394,0.18704125,0.40201807,0.09965122,0.27922264,0.4110057,0.37197816,0.24679135,0.10984772,0.37735364,0.40367278,0.337847,0.34383735,0.3989455,0.18839459,0.45256916,0.33577892,0.26071742,0.5145631,0.34344968,0.3036609,0.4194086,0.30297723,0.06241374,0.30508825,0.3032752,NA,421,"ltr"
"422","000000000000000000ac_0",0.32961392,0.4080938,0.21989314,0.2680838,0.22240326,0.09831235,0.1510156,0.16817625,0.17144078,0.092430115,0.072289154,0.14177442,0.2798354,0.23325843,0.1613851,0.1878038,0.17775016,0.1541537,0.17223127,0.2445263,0.16711125,0.087070376,0.1810089,0.4020718,0.2173552,0.21660736,0.26179606,0.25487852,0.22883907,0.005063291,0.1035908,0.087286115,0.16451181,NA,422,"ltr"
"423","000000000000000000ad_0",0.27433264,0.3174946,0.10675534,0.22280967,0.27641225,0.15821023,0.19432695,0.18088737,0.14162417,0.18058474,0.14368,0.1748986,0.32978016,0.12149909,0.24300255,0.21683346,0.18687873,0.34719712,0.1826544,0.18593407,0.2383808,-0.050176058,0.2384861,0.3296586,0.24671532,0.24592274,0.26584506,0.14135556,0.31322372,-0.047554653,0.07673343,0.14482759,0.16322702,NA,423,"ltr"
"424","000000000000000000ae_0",0.11571185,0.30367956,0.22252011,0.3663203,0.2693475,0.29021436,0.3842649,0.3521318,0.28290516,0.29344,0.19434932,0.32481176,0.27957532,0.29908836,0.39249906,0.31231388,0.3833889,0.3041175,0.38173386,0.3682869,0.37558052,0.0069101676,0.18809092,0.30832988,0.20560576,0.29634097,0.365171,0.35887203,0.12712198,0.34602246,0.2969742,0.40712696,0.40537202,NA,424,"ltr"
"425","000000000000000000af_0",0.11783314,0.22659871,0.17084746,0.16712153,0.16236906,0.21785069,0.18726,0.13360181,0.09817483,0.11107507,0.222135,0.15723982,0.23587908,0.1850636,0.123242736,0.16016649,0.043098062,0.3110561,0.2959649,0.33103746,0.22026849,0.25508904,0.057387445,0.17049576,0.21048525,0.20133223,0.19148937,0.24404877,0.1912118,0.29154903,0.16666667,0.1517934,0.17745675,NA,425,"ltr"
"426","000000000000000000b1_0",0.25959456,0.3081761,0.41711643,0.31084338,0.32089278,0.35163248,0.32542592,0.27847552,0.20483166,0.33873582,0.021775544,0.24535917,0.33106518,0.32539445,0.2694414,0.17170417,0.3337757,0.39856204,0.52313167,0.38811097,0.40666205,0.1411043,0.34672755,0.28293097,0.31495228,0.47613218,0.19435535,0.35466427,0.3301099,0.27406082,0.22663358,0.25224328,0.2641464,NA,426,"ltr"
"427","000000000000000000b2_0",0.34383768,0.43600163,0.3124361,0.42987683,0.3009571,0.33472428,0.3609118,0.36532384,0.41934273,0.30626187,0.3046946,0.3233668,0.46734348,0.40636593,0.4028458,0.3537594,0.37099612,0.2934843,0.4368864,0.3835058,0.35182533,0.21701112,0.43323657,0.45428687,0.53923666,0.37763628,0.47651464,0.4286722,0.3483444,0.277914,0.21903428,0.2791197,0.32047752,NA,427,"ltr"
"428","000000000000000000b3_0",0.2955931,0.26292357,0.23496535,0.2528878,0.3471913,0.33508247,0.34539405,0.31767616,0.2303207,0.3735645,0.32860184,0.34311405,0.3127051,0.316559,0.21762693,0.31354985,0.3726813,0.4182716,0.3983549,0.2931727,0.45009914,0.17586796,0.6289308,0.26927987,0.25653923,0.3573452,0.3313783,0.3064922,0.29321316,0.35361215,0.33667156,0.09414605,0.26384366,NA,428,"ltr"
"429","000000000000000000b4_0",0.3533077,0.4262723,0.39099315,0.27866438,0.30593237,0.2765169,0.33595595,0.37248057,0.28722116,0.37434772,0.35748705,0.37135145,0.49904326,0.3286385,0.3131881,0.30254996,0.3056872,0.3483342,0.36599424,0.35114765,0.22784057,0.3113728,0.3757208,0.33235887,0.39084506,0.36885247,0.3893723,0.41516402,0.3900256,0.29983178,0.32181284,0.25253624,0.2553792,NA,429,"ltr"
"430","000000000000000000b5_0",0.34278607,0.25026682,0.29690486,0.30858347,0.23007968,0.30127788,0.26550987,0.29645053,0.1781272,0.32016632,0.35041612,0.2513068,0.31591052,0.26465294,0.2058453,0.25952712,0.36460835,0.3153865,0.306698,0.27133757,0.21515562,0.31074607,0.35162345,0.20054348,0.32903227,0.307248,0.31296852,0.16389744,0.1294617,0.2958633,0.17699115,0.17905405,0.21080397,NA,430,"ltr"
"431","000000000000000000b6_0",0.28393134,0.3060505,0.4017443,0.38155136,0.30813336,0.46969184,0.4744631,0.51116335,0.39700454,0.45148477,0.44403836,0.32206404,0.3687783,0.5367717,0.3850085,0.38240576,0.48027375,0.43207455,0.3995897,0.49264455,0.26494062,0.26967472,0.47113052,0.32864773,0.49473685,0.4814815,0.44992214,0.34183452,0.28761718,0.24017467,0.25709677,0.39228943,0.34701857,NA,431,"ltr"
"432","000000000000000000b7_0",0.43165115,0.45975855,0.3921344,0.45273632,0.32038122,0.3817771,0.47715932,0.31159163,0.25862682,0.2524851,0.2962406,0.4211419,0.4291262,0.34118572,0.3487965,0.29620254,0.44841012,0.3144086,0.44964314,0.4236893,0.32426304,0.2721544,0.26819128,0.5349265,0.34917355,0.37560505,0.42939246,0.42415094,0.3057057,0.3698057,0.37681627,0.46630484,0.37671682,NA,432,"ltr"
"433","000000000000000000b8_0",0.34776947,0.43107304,0.32862905,0.38840973,0.3065428,0.44362,0.41433424,0.39247227,0.29483488,0.3973852,0.36468056,0.30869836,0.48439306,0.33352906,0.29012105,0.41216993,0.3093359,0.25642222,0.3820556,0.3185531,0.3673938,0.23094529,0.34316617,0.2417855,0.36489224,0.3194762,0.3756679,0.29303923,0.3564969,0.3089701,0.30662897,0.2414804,0.37452614,NA,433,"ltr"
"434","000000000000000000b9_0",0.08776393,0.35607818,0.3527997,0.42593277,0.45735982,0.30965593,0.36173356,0.3880293,0.2224023,0.383167,0.3688833,0.42857143,0.5891089,0.5082399,0.4086162,0.54797167,0.45966515,0.39240506,0.38706365,0.28161186,0.24164525,0.3144707,0.4006984,0.36924848,0.31596985,0.444,0.4223013,0.36497363,0.36603376,0.318365,0.27945334,0.17495582,0.23704289,NA,434,"ltr"
"435","000000000000000000ba_0",0.37961987,0.41367605,0.464682,0.44601604,0.43038273,0.4222341,0.43301862,0.44358155,0.43642968,0.45530146,0.4166853,0.8452738,0.41857016,0.38837406,0.3867647,0.4145744,0.4486975,0.37991968,0.41747573,0.47732514,0.40188307,0.40729782,0.4406662,0.38475665,0.51004016,0.44774124,0.45605642,0.39360687,0.40290806,0.46843854,0.3741573,0.41349638,0.3837613,NA,435,"ltr"
"436","000000000000000000bb_0",0.3567202,0.41380116,0.42051995,0.41841003,0.43310004,0.39783427,0.4185721,0.83739835,0.42740926,0.40353984,0.41814595,0.42657343,0.4461734,0.44329005,0.40968177,0.41795936,0.39690343,0.44656584,0.43593982,0.40860495,0.4803805,0.4214421,0.5145946,0.39277214,0.48438227,0.45765564,0.46473387,0.38682714,0.41678938,0.41513452,0.38904327,0.38623655,0.4153269,NA,436,"ltr"
"437","000000000000000000bc_0",0.40297958,0.3610544,0.21401137,0.29435557,0.30634132,0.2858048,0.3349202,0.27832067,0.2630212,0.30735633,0.3089172,0.24208108,0.24628854,0.18650639,0.24735558,0.2547095,0.21417126,0.22063611,0.14264093,0.26978588,0.29773462,0.28327063,0.45513865,0.32703274,0.31934658,0.32056007,0.3488304,0.31971994,0.31122288,0.3665984,0.22180958,0.19596587,0.26191413,NA,437,"ltr"
"438","000000000000000000bd_0",0.39934236,0.43838385,0.21946503,0.10548058,0.07837181,0.020380618,0.15299945,0.8608696,0.14300482,0.19027922,0.24291982,0.2027972,0.41436037,0.20972355,0.13662054,0.28,0.31569666,0.26000503,0.30168855,0.2338642,0.37885985,0.19732288,0.30106485,0.3882855,0.14852701,0.22345185,0.23250942,0.42144638,0.37710273,0.42617586,0.20068172,0.17957106,0.25574425,NA,438,"ltr"
"439","000000000000000000be_0",0.3241125,0.4567957,0.2871629,0.23706897,0.19434817,0.098164745,0.2273409,0.16731374,0.1785877,0.2924257,0.25858632,0.17857143,0.4600268,0.27377522,0.15497911,0.2840454,0.35721597,0.3016169,0.2500675,0.26986626,0.37956747,0.18157303,0.30053475,0.4154094,0.23420836,0.31809908,0.26729217,0.429396,0.33753148,0.39814362,0.30390143,0.16593695,0.19632414,NA,439,"ltr"
"440","000000000000000000bf_0",0.36940223,0.42959338,0.16557285,0.24981245,0.24900861,0.24153824,0.29475275,0.270075,0.3187348,0.25320196,0.3132033,0.20952533,0.25701573,0.14955096,0.24379233,0.24049291,0.21065956,0.16256939,0.16663909,0.23141974,0.31327665,0.33853295,0.47316593,0.31435472,0.35178393,0.32060936,0.2907209,0.29934323,0.29095736,0.34232292,0.17818454,0.26899576,0.25543693,NA,440,"ltr"
"441","000000000000000000c0_0",0.20049658,-0.008805032,0.2858189,0.35947174,0.26918292,0.1818773,0.23408112,0.17521739,0.26700252,0.20704679,0.338546,0.20085016,0.2618868,0.279953,0.31231117,0.25695932,0.22997193,0.22354074,0.32894474,0.26743752,0.19811136,0.28616306,0.32839963,0.25457942,0.33496183,0.34357005,0.35387176,0.2930922,0.18917625,0.23456311,0.23779604,0.24822044,0.24324325,NA,441,"ltr"
"442","000000000000000000c1_0",0.38030514,0.4036954,0.36869174,0.42392424,0.33565736,0.22209822,0.3121998,1.2432432,0.3433692,0.33108678,0.29618254,0.2995036,0.40418848,0.31456548,0.23681125,0.26426724,0.2465374,0.37043795,0.28438634,0.29943344,0.28638288,0.32140368,0.32525024,0.32699385,0.32829374,0.309688,0.2688728,0.4168013,0.408,0.40391982,0.3222284,0.33235207,0.3998856,NA,442,"ltr"
"443","000000000000000000c2_0",0.40617502,0.172604,0.23407407,0.30856976,0.29666236,0.25740147,0.25154835,0.30572715,0.27315673,0.40793243,0.46017832,0.16214721,0.22120658,0.2548445,0.18599562,0.36895943,0.4878049,0.6267943,0.36001584,0.36350313,0.48297873,0.40754658,0.36756238,0.43589744,0.3588942,0.37190711,0.38263994,0.2795248,0.33567664,0.38686132,0.38944724,0.1665936,0.31897107,NA,443,"ltr"
"444","000000000000000000c3_0",0.21443515,0.14162028,0.2593772,0.38191724,0.47955835,0.26927894,0.42317778,0.32244638,0.066378064,0.42533726,0.1869748,0.40375048,-0.024715574,0.42604387,0.17709118,0.2581522,0.24216093,0.37131262,0.44039735,0.31061003,0.40521547,0.42121524,0.525,0.20986567,0.32313967,0.4496355,0.4328077,0.125,0.14755309,0.38173747,0.32106522,0.30935496,0.22810973,NA,444,"ltr"
