"","system.index","Brightness","Brightness_1","Brightness_10","Brightness_11","Brightness_12","Brightness_13","Brightness_14","Brightness_15","Brightness_16","Brightness_17","Brightness_18","Brightness_19","Brightness_2","Brightness_20","Brightness_21","Brightness_22","Brightness_23","Brightness_24","Brightness_25","Brightness_26","Brightness_27","Brightness_28","Brightness_29","Brightness_3","Brightness_30","Brightness_31","Brightness_32","Brightness_4","Brightness_5","Brightness_6","Brightness_7","Brightness_8","Brightness_9",".geo","CID","class"
"65","00000000000000000040_0",2793.2954,2635.9792,2635.361,2779.0103,2765.662,2780.7144,2728.7456,2741.7576,2812.5632,2729.9915,2932.2202,2790.2993,2717.4697,2906.5288,2929.9363,3054.22,2794.366,2989.0322,2930.463,3031.8032,3038.475,2863.4968,3163.9175,2817.9277,3094.581,3215.6995,3261.525,2675.021,2869.5903,2773.944,2757.5884,2578.7034,2527.9849,NA,65,"for"
"66","00000000000000000041_0",3343.8174,3584.6208,3265.2048,3402.4448,3209.0293,3075.4092,3281.6924,3440.8765,3345.822,3391.2576,3334.9849,3186.124,3568.7285,3095.807,3168.9739,3249.121,3218.0273,3142.7573,3223.51,3443.3853,3435.1055,3085.2793,3279.463,3832.5566,3249.6592,3133.5774,3329.4524,3169.8467,4037.9094,3560.1904,3471.036,3230.5437,3357.5508,NA,66,"for"
"67","00000000000000000042_0",2333.3162,2786.8938,2384.1875,2639.6206,2474.2195,2486.776,2668.107,2757.9526,2586.4126,2824.931,2730.066,2565.0986,2726.1929,2613.4937,2515.5208,2603.2947,2539.1062,2593.8862,2584.213,2622.992,2736.9236,2612.7996,2796.6614,2955.1099,2814.9722,2794.98,2803.2263,2481.8438,2870.9502,2585.1167,2784.401,2718.1975,2624.8398,NA,67,"for"
"68","00000000000000000043_0",2223.007,2423.0347,2184.3496,2530.3452,2378.3235,2332.7769,2400.016,2620.5112,2515.511,2730.229,2600.3933,2470.7388,2394.6172,2420.4963,2342.1216,2574.9705,2457.4868,2410.083,2640.0208,2698.1506,2669.91,2319.3865,2663.093,2640.3057,2658.84,2494.2305,2504.006,2234.9282,2754.025,2477.5894,2699.5251,2535.451,2449.6575,NA,68,"for"
"69","00000000000000000044_0",2838.6272,2952.992,2772.8718,2882.7837,2868.9834,2656.5042,2943.5078,2787.668,2854.3057,3047.2244,2968.729,2976.4119,2945.4292,2831.4988,2776.328,3065.1543,2991.2202,2797.6072,2990.5708,2836.5488,2907.2617,3026.5828,3057.1106,3097.4233,3078.5532,3222.124,3010.5122,2956.3542,3027.9941,3039.548,2773.5664,3130.9316,2942.6396,NA,69,"for"
"70","00000000000000000045_0",2579.4478,2777.6401,2291.458,2561.4717,2744.2388,2346.797,2725.8657,2391.4016,2489.4185,2849.104,2777.2065,2961.9336,2695.833,2620.9126,2382.3557,2768.5566,2634.7405,2444.414,2790.4995,2529.2273,2772.3608,2840.4893,2601.0015,2915.705,2644.7563,2836.8635,2720.9492,2853.412,2845.792,2538.147,2980.981,3472.2637,2810.3135,NA,70,"for"
"71","00000000000000000046_0",3300.511,3234.4058,2827.8154,2932.414,2929.175,2860.1235,3117.647,2798.5225,2747.3867,2931.8901,3051.4688,3053.804,3197.9285,2891.2712,3010.3306,2972.4927,2876.0396,2858.8447,2985.478,2838.9028,2856.4314,3012.298,2997.3176,3202.2812,2843.3044,3147.2393,3075.355,3226.115,3154.057,3143.3704,3138.661,3898.662,2900.1897,NA,71,"for"
"72","00000000000000000047_0",3244.787,3350.7578,3073.0435,3331.6396,3453.132,3174.7466,3395.0967,3198.828,3036.5876,3171.1777,3188.556,3487.0505,3425.0955,3311.086,3089.5886,3195.6362,3098.146,3186.216,3520.0273,3142.3147,3291.5598,3242.735,3288.6702,3537.2705,3152.7178,3445.509,3167.6772,3486.6445,3540.1267,3600.7039,3520.833,4396.6587,3078.0144,NA,72,"for"
"73","00000000000000000048_0",2707.1377,3011.426,2748.1392,2945.1438,2899.0955,2715.7366,3088.3389,2753.0254,2794.4814,2978.6077,3052.1172,3158.6265,2992.7383,2845.61,2890.3335,2955.9048,2746.5352,2750.5076,2864.0562,2807.2246,2986.2393,3004.1318,2898.5215,3121.4724,2923.9175,3176.2358,3028.3892,2983.3892,3132.2422,2946.9482,2844.0398,3173.1477,3022.9253,NA,73,"for"
"74","00000000000000000049_0",2588.749,2862.3425,2606.4778,2474.8047,2638.703,2382.6006,2957.8909,2528.3198,2504.8025,2800.048,2882.3713,2842.3413,3040.3345,2652.2708,2461.7217,2840.329,2415.437,2595.7544,2872.069,2542.8435,2572.8606,2878.7466,2822.4807,2863.4058,2548.4148,2983.7188,2879.2795,2726.9502,2814.8215,2644.099,2885.888,4622.1836,2719.737,NA,74,"for"
"75","0000000000000000004a_0",2559.3967,2517.3208,2210.0796,2499.7866,2727.1025,2687.9204,2531.4038,2447.3967,2494.0432,2776.3093,2722.458,2456.6619,2331.3127,2475.622,2387.133,2540.7112,2376.1907,2502.1277,2551.805,2417.174,2527.544,2370.432,2613.8074,2779.8035,2704.0183,2526.3281,2560.561,2702.795,2852.0312,2590.5,2807.4497,2751.1084,2642.3752,NA,75,"for"
"76","0000000000000000004b_0",2184.373,2568.5872,1985.8667,2443.893,2555.2004,2364.8516,2662.0583,2466.8557,2450.6465,2679.5127,2928.0942,2670.7036,2237.4973,2422.1755,2395.954,2485.8813,2313.416,2453.6682,2401.7698,2444.825,2383.0872,2445.217,2697.064,2756.3108,2827.584,2498.9932,2669.6714,2655.7466,2746.8267,2459.1912,2833.3774,2873.7537,2393.5515,NA,76,"for"
"77","0000000000000000004c_0",2169.4697,2235.6707,1891.0875,2006.981,1995.095,2051.0771,2234.5647,2247.8052,2230.7888,2364.4678,2215.85,2122.056,2107.537,2259.5615,2186.0894,2440.0117,2380.893,2371.5925,2439.507,2382.5298,2444.7437,2460.0205,2502.9277,2142.7046,2510.059,2477.9285,2283.464,2120.644,2341.6135,2110.879,2467.6648,2231.9946,2277.569,NA,77,"for"
"78","0000000000000000004d_0",1991.1871,2501.5906,1421.0406,1949.6617,2002.9663,1894.1055,2289.855,2275.584,2139.1533,2599.2349,2389.224,2121.791,2188.3203,2140.0027,1891.558,2244.6987,2159.0134,1957.076,2171.4868,2373.722,2356.4382,1797.4803,2511.0073,2738.0059,2422.9285,2065.1814,2280.9973,1952.4263,2593.1316,2284.5747,2841.3772,2505.0466,2422.4275,NA,78,"for"
"79","0000000000000000004e_0",3345.5627,2769.2231,2732.1382,3027.2761,2712.8943,2705.9475,2935.8484,2903.4011,2862.1216,3056.7952,2842.1504,2713.109,3283.509,2998.6914,2961.2646,2923.5364,2826.3018,2977.4258,2877.4463,2742.8296,2817.4385,3025.5708,2817.0664,3316.6433,2959.1294,2968.191,3051.6382,2832.5645,2707.7305,2591.718,2752.7175,2627.8213,2644.1177,NA,79,"for"
"80","0000000000000000004f_0",2334.2346,2670.231,2198.7676,2484.5288,2454.12,2338.2542,2632.6206,2541.7954,2472.2434,2705.5103,2551.638,2532.0854,2936.1392,2540.23,2229.1128,2714.437,2467.956,2434.1362,2477.809,2441.7197,2492.2688,2236.0972,2761.6282,2650.5774,2749.0312,2546.8022,2558.5317,2313.2727,2610.6316,2487.5098,2764.7788,2725.2124,2447.2598,NA,80,"for"
"81","00000000000000000050_0",2103.1853,2254.9229,1947.016,2100.9707,1993.407,2016.3374,2189.4917,2268.539,2297.839,2388.664,2272.8298,2272.7642,2245.6646,2238.2695,2204.7942,2448.6016,2296.3296,2297.998,2266.8755,2325.7515,2273.3228,2244.4302,2646.3987,2182.3298,2538.8274,2480.1992,2501.3523,2077.0317,2211.3613,2275.983,2461.5635,2321.3179,2199.4631,NA,81,"for"
"82","00000000000000000051_0",1784.2281,2269.6907,1740.2666,2073.6118,2284.4111,2037.1077,2383.592,2394.2754,2243.508,2318.0342,2267.1548,2420.4424,2085.2258,2185.0806,1823.9008,2541.1797,2360.4817,2090.4827,2319.0068,2531.861,2498.539,1816.769,2428.1804,2511.2463,2582.5254,2194.73,2483.7612,1999.9636,2588.8877,2129.6448,2941.4297,2583.0105,2440.0137,NA,82,"for"
"83","00000000000000000052_0",3262.8633,2897.0168,3330.9004,3327.11,3170.492,3262.3464,3326.8308,3401.2695,3287.8281,3202.08,3336.5112,3424.5151,3208.246,3458.8188,3722.4663,3485.2358,3542.458,3492.53,3556.091,3509.4192,3498.0005,3774.587,3584.1772,3065.6025,3644.7239,4174.4316,3889.9424,3129.3877,2951.9026,3143.941,3156.786,2915.6492,2918.8118,NA,83,"for"
"84","00000000000000000053_0",2174.4565,2265.243,2125.724,2292.1655,2287.3235,2138.9092,2432.8813,2562.2285,2446.4404,2502.5327,2514.5664,2365.7078,2341.5671,2406.2256,2335.515,2671.8367,2623.6743,2419.0747,2532.998,2498.8076,2706.6067,2260.129,2681.1953,2469.7854,2690.2996,2556.4463,2758.7434,2180.319,2456.4548,2323.1956,2633.5566,2422.2285,2401.9077,NA,84,"for"
"85","00000000000000000054_0",2846.5396,2793.3452,2531.5815,2775.0127,2709.7212,2669.1514,2747.332,2926.9255,2793.0645,2921.2913,2879.4707,2788.5405,2857.9038,2837.159,2757.2815,2913.1328,2911.3486,2849.356,2820.113,2925.6328,2882.2485,3050.503,3206.6826,2711.9524,3257.7004,3231.1008,3309.7915,2715.292,2836.2744,2641.8074,2882.3503,2651.87,2645.7256,NA,85,"for"
"86","00000000000000000055_0",2411.7139,2440.2234,2129.9766,2373.1675,2260.9858,2383.8794,2439.1826,2397.9502,2300.5586,2535.3384,2408.0186,2356.7368,2446.547,2417.8032,2314.7422,2572.9414,2451.7686,2480.698,2484.9673,2507.4358,2538.891,2312.8047,2709.7544,2443.4663,2612.2764,2612.1636,2692.0312,2284.7688,2773.0256,2343.5356,2632.4294,2382.629,2307.619,NA,86,"for"
"87","00000000000000000056_0",2561.3027,2667.1475,2506.499,2689.7405,2569.7622,2764.2393,2648.484,2750.6946,2668.4888,2848.3904,2774.7832,2732.5325,2586.0679,2662.4634,2598.0134,2798.7444,2707.7842,2717.3037,2740.804,2713.579,2809.0337,2604.478,2879.2637,2634.555,2842.7402,2820.599,2972.7288,2569.9004,2848.93,2598.499,2955.504,2682.2026,2593.9546,NA,87,"for"
"88","00000000000000000057_0",2997.3367,2678.2917,2802.1401,2801.6516,2581.8135,2610.4702,2613.158,2789.1514,2738.423,2748.5764,2708.812,2675.09,2745.567,2766.0933,2731.2996,2712.0403,2695.1758,2717.3223,2731.7495,2800.5806,2853.5842,2774.3164,2888.225,2746.7422,2986.558,2885.147,3016.0989,2694.1216,2710.2285,2641.896,2828.5234,2580.406,2600.729,NA,88,"for"
"89","00000000000000000058_0",1671.1812,1545.4128,1177.7288,1873.9172,1569.5186,1574.6384,1792.2673,1952.5326,1848.244,2053.743,1933.8467,1752.9486,1654.9912,1852.9867,1724.0754,1961.2063,1899.8259,1779.1066,1914.1472,1817.26,1886.5148,1626.9946,2065.0776,1903.26,1962.866,1910.8553,1974.9258,1517.9528,1808.5051,1692.7748,2202.7847,1919.1772,1802.9529,NA,89,"for"
"90","00000000000000000059_0",2526.228,2364.9634,2298.6953,2520.3457,2404.3484,2490.3154,2559.7852,2596.9036,2442.0305,2603.6106,2366.468,2446.7212,2335.7095,2473.25,2462.6255,2527.8828,2540.9233,2554.6045,2596.9617,2591.13,2602.7993,2644.9604,2846.5498,2392.329,2715.657,2735.4392,2823.8223,2289.0654,2624.7625,2380.0808,2691.8794,2532.6016,2517.3684,NA,90,"for"
"91","0000000000000000005a_0",2737.773,3148.4507,2283.0688,2557.0107,2505.09,2643.3767,2690.959,2610.3728,2471.5227,2501.6846,2507.0166,2529.2773,3080.6914,2441.9922,2458.9263,2530.4453,2506.112,2586.0586,2536.629,2516.7212,2585.867,2497.1982,2755.5688,2844.6045,2755.8088,2685.1167,2770.7373,2649.067,2808.8684,2622.1619,2929.0176,2805.522,2696.334,NA,91,"for"
"92","0000000000000000005b_0",2551.6052,2465.9592,2349.1265,2422.5657,2375.2407,2442.9082,2561.1035,2602.7114,2517.8364,2648.9214,2335.4238,2495.7695,2593.9587,2519.4385,2517.7397,2656.416,2583.6814,2571.1038,2580.6167,2640.937,2668.91,2448.3237,2897.0933,2610.6733,2598.3264,2544.8687,2789.7979,2355.3262,2602.6787,2421.671,2755.2588,2508.5962,2479.3413,NA,92,"for"
"93","0000000000000000005c_0",3121.044,2949.7837,2878.8103,2977.2173,2745.475,2911.4023,2966.7986,2964.6985,2945.5186,2925.858,2870.858,2849.959,3082.6543,3130.9082,2983.0645,2848.462,2929.6262,2862.2832,3083.2104,2898.9253,2980.6926,3094.2708,3075.4346,2881.2744,3141.9111,3056.3728,3053.6047,2982.729,2993.5076,2962.4968,2987.185,2654.8745,2807.4797,NA,93,"for"
"94","0000000000000000005d_0",2513.0215,2496.6309,2408.839,2485.4172,2380.7522,2452.7183,2462.3794,2379.706,2469.9058,2569.4585,2443.9294,2504.0173,2451.581,2479.2031,2576.9087,2510.364,2347.7954,2524.7415,2520.4736,2593.4934,2654.7866,2697.2402,2612.3071,2572.291,2608.4812,2707.0388,2655.1577,2483.9258,2365.3362,2401.0771,2611.8054,2306.8975,2365.7068,NA,94,"for"
"95","0000000000000000005e_0",1708.7816,2467.7783,1506.4089,1784.3492,1690.284,1596.5723,1784.8464,1866.447,1849.069,2310.9053,2093.7827,1785.572,1490.0559,1681.0654,1534.2385,2091.819,2008.6978,1880.8496,1958.1666,1874.0818,2047.8701,1564.1621,2312.6426,2271.9236,2313.23,1617.83,1948.503,1707.6409,2566.803,1740.5773,2572.2563,2567.7654,2324.0952,NA,95,"for"
"96","0000000000000000005f_0",3029.979,2885.7734,3038.8572,2999.7183,2951.6528,2702.4854,2892.565,2846.5771,2968.7886,2914.897,2795.5212,2828.967,3112.597,2796.0618,2653.0188,2674.7437,2734.689,2801.9988,2885.3467,2812.0947,2994.8767,2974.3,2927.0083,2874.9133,2903.4412,2995.854,2925.5854,2884.1438,2882.6907,2963.668,3173.772,2788.824,2906.3833,NA,96,"for"
"97","00000000000000000060_0",1501.3535,1905.3456,761.1828,1287.9885,2142.0156,1649.6608,1622.7233,1530.4072,1808.823,2181.889,1617.2234,1726.7638,1388.9683,1552.116,1832.011,2078.7886,2093.3271,1856.4269,1927.7471,1398.4481,1935.3787,918.2148,2078.0654,2118.3818,2084.0938,1757.575,1727.6732,1316.9847,2440.5234,1481.8431,2759.5486,2411.2148,2280.1077,NA,97,"for"
"98","00000000000000000061_0",2058.4336,2737.1465,1914.9227,2422.191,3081.7153,2420.4834,2724.764,2787.8335,2610.5427,2807.5938,2871.638,2235.4766,2106.147,1853.2325,2010.6259,2800.741,2492.8157,2688.9492,2701.2476,2437.6606,2517.3853,2426.2651,2727.2295,3125.2095,2855.9558,2226.4255,2427.1343,1978.0376,2912.8752,2095.281,3449.7644,2986.3745,2698.3196,NA,98,"for"
"99","00000000000000000062_0",2393.5142,2476.6396,2136.7397,2301.2205,2383.339,2193.7988,2320.7866,2340.4219,2294.5002,2461.933,2319.0737,2233.6406,2286.6758,2410.8389,2285.6533,2373.124,2372.9338,2466.0928,2513.2478,2432.3477,2498.8975,2431.7324,2487.1272,2401.0305,2485.5,2436.8975,2476.2095,2159.6636,2528.4377,2289.9487,2488.1719,2343.0632,2275.6216,NA,99,"for"
"100","00000000000000000063_0",2614.5713,2785.335,2552.3093,2629.679,2564.876,2641.2078,2640.2976,2665.8113,2660.6926,2773.3755,2580.7258,2651.4167,2603.3008,2625.2468,2663.103,2644.707,2676.2847,2783.059,2835.4648,2705.5007,2877.597,2763.8882,2841.9497,2704.5552,2869.9448,2893.795,2889.7637,2545.9824,2869.297,2546.3267,2755.504,2523.1719,2547.3088,NA,100,"for"
"101","00000000000000000064_0",1316.7261,1577.5361,1043.4164,1290.0991,1695.9526,1438.8604,1430.2019,1549.0453,1580.9156,1814.8965,1803.1838,1415.7118,1331.8562,1092.5419,1269.6523,1542.3097,1316.8634,1449.0844,1465.528,1760.8845,1548.7985,1628.378,1907.0873,1649.0521,1912.5366,1296.4001,1584.2476,1240.3838,1910.6163,1455.8712,1807.2932,1944.5712,1862.093,NA,101,"for"
"102","00000000000000000065_0",1066.5159,1697.8184,710.1463,1400.3424,1636.9989,1238.3947,1188.9524,1427.4752,1622.5212,1885.9669,1764.271,1340.6151,1247.1277,1208.5897,1452.4257,1654.0514,1676.5653,1636.1016,1696.4836,1982.9016,1272.3856,1431.2637,1676.5159,1588.5991,1687.3752,1094.6196,1391.139,995.3842,1862.3058,1421.436,2035.6228,2048.9668,1880.3094,NA,102,"for"
"103","00000000000000000066_0",2794.762,2889.892,2282.198,2350.708,2413.5808,2462.1543,2519.702,2597.9077,2534.2625,2668.349,2643.7217,2494.8035,2816.46,2575.3818,2461.6694,2556.9424,2552.626,2603.415,2663.771,2542.5789,2701.693,2786.9248,2851.0115,2816.1506,2735.373,2660.351,2675.229,2597.7527,2663.9648,2479.5996,2655.7737,2572.2275,2488.5613,NA,103,"for"
"104","00000000000000000067_0",799.5223,1515.8949,545.5239,533.5966,350.2537,968.76025,1063.5813,884.7212,1178.3849,1645.2872,1376.785,741.3156,935.8483,1163.9567,838.9291,1504.5461,1354.6077,1079.0208,1165.539,1008.7998,1028.4807,969.1466,1791.2511,1340.3531,1859.9197,1171.8025,1687.3206,640.9532,1510.2781,994.97296,1858.5459,1755.6979,1520.8833,NA,104,"for"
"105","00000000000000000068_0",2875.5513,2636.5496,2528.56,2478.9326,2378.5273,2397.9458,2427.857,2473.0452,2495.8425,2557.0625,2441.6423,2449.7434,2659.4827,2593.6235,2576.501,2516.3335,2584.7217,2635.4587,2740.8682,2676.7263,2700.7144,2656.2236,2674.323,2767.1797,2747.6226,2703.7139,2740.5615,2533.7627,2571.3616,2560.8394,2707.0332,2406.9016,2356.8684,NA,105,"for"
"106","00000000000000000069_0",2968.2224,3063.7,3044.704,3103.503,3135.291,3031.5557,2859.2568,3035.6528,3015.4995,3115.4236,2963.428,2930.8945,3069.1382,3020.7222,2935.9026,2900.2024,2919.2842,2900.0205,3023.2886,2932.6704,2924.3506,3170.852,3074.7231,3054.1584,3211.1365,3252.7085,3198.9604,2996.2883,3115.8643,2944.8403,3246.3237,2832.027,2961.0015,NA,106,"for"
"107","0000000000000000006a_0",2353.7908,2052.5762,2113.8105,2136.617,2094.367,2188.9143,2147.983,2272.1123,2250.9392,2413.3801,2250.062,2197.6436,2174.984,2254.1943,2310.6343,2387.5896,2191.0776,2291.3564,2313.1313,2270.2144,2368.8418,2417.2393,2318.0442,2232.8062,2537.247,2551.0574,2587.1782,2159.213,2068.632,2248.8452,2450.414,1990.2225,2061.545,NA,107,"for"
"108","0000000000000000006b_0",513.82764,1062.6364,384.5337,513.4895,949.21954,796.0362,827.8039,1034.8652,1199.4932,1337.6577,1272.7648,982.42725,588.2619,955.82574,816.8718,1156.726,1151.2361,1029.6965,1135.3269,1289.9124,1038.2584,585.752,1590.4397,1309.8751,1632.3138,970.7952,1505.8027,693.0207,1066.721,896.87244,1694.6124,1457.4069,1325.9092,NA,108,"for"
"109","0000000000000000006c_0",798.6673,1538.8044,664.9288,813.3413,1628.5034,1079.1605,745.9507,1230.5308,1320.1218,1576.3586,1628.4066,1226.6003,1039.0024,992.9977,919.47656,1398.7074,879.4515,1090.3995,1273.2153,1603.0057,1483.4656,626.1251,1800.0315,1461.9507,1687.377,785.7594,1101.161,924.4793,1694.3949,1209.4242,2234.858,1924.8892,1752.3735,NA,109,"for"
"110","0000000000000000006d_0",3795.3208,4221.499,3512.489,3415.6033,3318.925,3153.3113,3109.8733,3427.8247,3280.885,3386.7632,3227.258,3169.077,3963.8372,3207.3894,3082.4673,3134.5017,3197.2686,3153.1548,3158.0947,3145.2158,3266.5835,3153.882,3335.6997,3853.437,3325.6855,3272.7844,3209.6057,3582.0986,3782.7212,3546.1064,3711.9995,3313.3948,3380.3076,NA,110,"for"
"111","0000000000000000006e_0",3668.309,3629.9385,3608.3018,3473.4565,3430.3884,3262.3599,3391.1814,3532.0012,3416.4912,3636.845,3534.0642,3448.5247,3719.2056,3516.3894,3297.6152,3342.0193,3393.3628,3431.4878,3449.3494,3281.1423,3506.2178,3555.507,3623.5552,3623.0947,3526.5989,3641.0474,3522.6562,3508.8914,3586.7544,3613.4033,3646.7593,3549.1978,3559.6992,NA,111,"for"
"112","0000000000000000006f_0",3197.4658,3034.6528,2746.8289,2991.41,2628.6553,2775.245,3040.653,3120.4844,2873.5752,2809.6724,2800.2644,2841.149,3213.5286,2867.9604,2688.7114,2928.2893,2925.0576,3057.8396,2752.2808,2975.1477,2713.5244,2713.6455,3068.273,3058.8315,2926.8123,2849.0767,2729.2173,2795.7373,3070.3213,2893.2942,3170.1501,2837.7847,2748.3354,NA,112,"for"
"113","00000000000000000070_0",3301.0945,3226.1814,3228.6714,3071.3638,2984.4639,2930.9614,3024.6287,3098.558,3049.3584,3072.967,2961.909,2906.3525,3398.9365,3021.909,2972.8406,3079.9265,2988.4065,2929.124,3020.043,2896.284,3037.1538,3088.991,3202.1592,3209.453,3228.4758,3132.4404,3139.5276,3107,3188.4775,3080.4592,3242.8237,3097.1606,3166.5723,NA,113,"for"
"114","00000000000000000071_0",3136.7341,3200.9016,2923.6653,2963.939,2874.5417,2583.0967,2701.6611,3034.3086,2969.0635,3103.2048,2880.8672,2713.5012,3449.7412,2751.2861,2698.6565,3034.675,2735.147,2781.9084,2960.1946,2836.7676,2845.803,2722.1775,3177.5593,3126.9968,3087.2485,2935.5923,3104.3013,2908.1226,3385.4028,3213.8877,3331.8418,3110.037,2928.4019,NA,114,"for"
"115","00000000000000000072_0",3748.7656,3674.9707,3927.1416,3673.1567,3753.341,3587.0806,3713.0034,3648.8413,3624.1152,3578.992,3615.4731,3591.1543,3833.9531,3667.5063,3600.1943,3729.9976,3580.9167,3574.646,3589.6697,3414.7798,3607.7788,3814.5098,3588.307,3658.5647,3481.2805,3677.3125,3645.8933,3876.6938,3702.7178,3902.7922,3830.1519,3478.6233,3471.4482,NA,115,"for"
"116","00000000000000000073_0",2408.2493,2647.7456,2226.208,2437.2515,2473.5562,2358.9285,2415.423,2613.5293,2455.2827,2561.6794,2494.3506,2229.0344,2647.6333,2269.143,2054.9583,2615.366,2510.2666,2387.0425,2716.5222,2346.5,2245.6128,1840.4106,2700.8745,3114.5947,2411.857,2258.8005,2607.5588,2284.8235,3000.7607,2533.5986,3062.0774,2722.3313,2581.3582,NA,116,"for"
"117","00000000000000000074_0",4232.9155,3737.2654,3941.2358,3456.1882,3599.188,3430.0532,3614.3906,3673.833,3680.0923,3658.687,3542.745,3452.36,4063.904,3629.169,3512.169,3582.8386,3411.2559,3507.2144,3517.8164,3175.4934,3488.0022,3477.901,3702.4307,3881.55,3724.1504,3639.6428,3639.8135,3708.5542,3894.8516,3735.002,3914.091,3354.7695,3485.0745,NA,117,"for"
"118","00000000000000000075_0",480.20984,1234.4314,427.37732,595.5088,643.1406,735.5222,724.3432,1239.4403,986.8069,1475.2068,1310.1132,596.6818,1466.8934,857.3062,390.6111,1198.2637,1079.8999,1416.1678,947.667,1155.7324,1506.9413,593.3646,1415.2083,1611.3763,1567.4387,517.4199,1007.6649,848.0834,1403.1091,1223.642,1807.0308,1632.3218,1596.627,NA,118,"for"
"119","00000000000000000076_0",819.9412,2066.2073,868.4534,1633.2725,1125.5168,1478.8547,1074.8757,1577.3435,1732.8398,2099.629,1760.4425,1332.5281,2558.3718,1540.2227,1046.6876,2031.8073,1645.142,1394.915,1465.4901,1474.1117,1875.8193,1343.7432,1909.4958,1756.5535,2033.6649,1098.1093,920.9456,1288.3798,2309.0144,1379.4185,2850.321,1991.8645,2020.8293,NA,119,"for"
"120","00000000000000000077_0",2157.625,2754.3845,1936.832,2414.291,2096.1797,2288.6602,2352.8828,2510.502,2440.9038,2403.037,2445.187,2169.5923,2380.6113,2402.7847,2190.8015,2464.0312,2322.4673,2462.6147,2138.5576,2413.4402,2433.88,1999.8073,2494.3281,2933.309,2664.9478,2324.38,2378.6978,1511.8423,3004.4917,2779.0723,3019.0256,2404.6099,2367.7312,NA,120,"for"
"121","00000000000000000078_0",2061.5596,2509.6614,1829.71,2322.211,2269.7896,2198.9727,2093.916,2502.128,2531.9436,2806.4546,2530.4385,2064.2007,2907.8389,2188.189,1743.355,2453.0903,2371.91,2183.6296,1937.1674,2262.851,2231.3303,1790.1614,2472.8735,2823.8772,2446.7305,2002.946,2566.2224,1874.9242,2810.6968,3209.6628,2951.3943,2134.664,2732.9646,NA,121,"for"
"122","00000000000000000079_0",2869.1355,3343.2305,2336.2827,3196.635,2018.2612,2512.9934,2606.0261,2902.9753,2869.0288,3032.0884,3010.0942,2587.7026,2918.719,2648.119,2440.9595,2702.4766,2740.518,2807.394,2461.4568,2680.6343,2710.769,2450.2617,3097.8975,3231.906,3208.2905,3046.8242,3028.7783,2698.604,3678.8333,2988.8157,2942.6575,2853.9714,2997.5962,NA,122,"for"
"123","0000000000000000007a_0",2467.855,2832.7556,2185.6577,2694.7954,2329.5203,2278.9453,2209.4988,2611.4783,2498.755,2579.8772,2657.1438,2278.392,2469.6875,2349.7688,2348.2815,2622.8962,2463.6265,2359.7974,2243.9019,2266.5542,2384.0747,2014.5762,2462.8882,2841.0293,2498.6333,2453.7627,2542.5808,2339.7795,2901.373,2726.1995,2916.457,2567.31,2704.9526,NA,123,"for"
