"","system.index","Greenness","Greenness_1","Greenness_10","Greenness_11","Greenness_12","Greenness_13","Greenness_14","Greenness_15","Greenness_16","Greenness_17","Greenness_18","Greenness_19","Greenness_2","Greenness_20","Greenness_21","Greenness_22","Greenness_23","Greenness_24","Greenness_25","Greenness_26","Greenness_27","Greenness_28","Greenness_29","Greenness_3","Greenness_30","Greenness_31","Greenness_32","Greenness_4","Greenness_5","Greenness_6","Greenness_7","Greenness_8","Greenness_9",".geo","CID","class"
"378","00000000000000000080_0",256.44672,910.0385,340.5857,411.80804,945.9945,1203.1699,-148.6633,-119.9534,130.544,-76.1244,-77.4038,-194.6768,1476.6257,-56.699753,-146.4077,-90.44785,-222.2036,15.0169,-46.11905,-83.32965,-103.033,-131.27565,-52.0793,-195.2593,-104.5653,-117.63185,-33.623,45.8764,202.8826,68.1278,222.9032,144.5791,148.4846,NA,378,"ltr"
"379","00000000000000000081_0",1066.8883,1919.5297,17.7045,44.277252,255.5839,-5.4753,-72.3802,-154.4336,-156.1145,-46.495346,-91.5273,-330.0218,118.8235,-472.0186,-620.4086,-431.3564,-614.2642,-438.10904,-434.15,-374.1652,-145.507,53.9662,903.3423,-63.3842,-141.81586,-213.27805,-268.3502,-210.8741,955.0804,15.8542,233.7415,-2.4965,-128.73175,NA,379,"ltr"
"380","00000000000000000082_0",870.8854,515.0756,768.48584,1343.8169,1236.7549,1117.0986,1334.608,830.3165,726.087,538.8141,1103.8522,1251.3025,415.6166,1187.6437,850.56104,885.22516,945.6335,1202.5753,1104.307,953.3722,946.6348,1356.1603,1423.8391,1378.0945,1613.9725,1441.4854,1457.2795,1171.1045,1117.201,1228.5052,1267.3289,1111.4558,1288.9738,NA,380,"ltr"
"381","00000000000000000083_0",1078.6647,609.5664,651.2811,1135.4878,898.59216,835.4136,802.3074,607.8518,611.3324,470.472,822.8312,874.2824,473.7535,765.6658,577.4161,646.5893,842.2396,983.8749,719.5513,683.24097,507.27112,838.7345,911.6512,586.7932,963.2421,926.2503,934.7945,617.8355,865.9616,747.9589,1155.5001,808.6564,990.5927,NA,381,"ltr"
"382","00000000000000000084_0",518.6479,1294.6426,-183.15039,255.4202,1638.2977,-328.2288,-396.41626,38.2846,-62.5418,-86.351,-161.4816,-400.2992,2271.575,-493.5214,-558.6974,-439.06055,-344.0733,-361.0326,-248.5123,-239.8298,-93.6366,194.77304,-35.79615,1660.2367,-123.50314,-245.26515,-51.1832,-329.8844,1441.4176,1265.6648,292.4342,439.77203,-109.42855,NA,382,"ltr"
"383","00000000000000000085_0",2879.7954,3092.764,2895.2332,962.00806,2159.7937,1841.9626,1496.8029,1555.3958,1625.1047,1020.6618,913.4955,1479.4987,2879.6897,1616.832,1255.9259,1180.4216,1161.7832,1616.59,1509.3638,1476.026,982.80383,1653.3035,1721.2238,2832.152,1883.5186,1719.4625,2016.8638,3053.5762,2613.292,2661.0718,2377.3025,1494.8685,1975.8428,NA,383,"ltr"
"384","00000000000000000086_0",1313.1887,1151.7526,732.8627,713.2085,710.4975,1036.5154,1104.1295,894.9229,697.7742,933.5396,953.80164,882.0302,1398.1956,901.3561,818.1102,464.19785,654.8268,842.15967,1328.742,1047.5292,551.6863,1399.5577,1453.6501,921.1764,1305.1509,1559.782,1214.3258,1177.7721,1606.8081,1632.1418,978.49634,1107.1984,996.1511,NA,384,"ltr"
"385","00000000000000000087_0",1283.4043,1298.9451,567.35754,428.7635,330.1591,416.90994,342.92554,320.1288,215.0662,302.2598,299.12982,354.2711,1675.43,360.8519,188.7608,316.3496,340.23825,364.3136,431.7336,344.9925,245.0418,813.9946,559.1669,1594.3147,703.76245,766.62714,859.14655,1799.5219,981.6509,412.5024,355.7995,414.99335,592.1278,NA,385,"ltr"
"386","00000000000000000088_0",796.0597,539.9772,302.71823,1350.5359,1245.9397,1268.8575,1529.9047,1069.6276,96.89215,250.757,-160.3556,-119.8026,25.5609,-216.94525,-546.7324,-185.93845,216.18231,1255.5945,727.455,1205.8801,970.0722,1490.7534,1079.0303,943.8711,1263.5804,-170.36261,236.1041,1487.9609,2368.7964,1657.5869,1220.2076,1632.7305,686.73486,NA,386,"ltr"
"387","00000000000000000089_0",2730.648,2434.9663,2179.8706,2123.8225,2260.8801,2153.1646,1740.0767,1406.6862,904.7584,1448.828,1476.7173,1264.7938,2771.0781,1760.7151,1272.1472,1125.1533,1002.9532,1558.2047,1471.4492,1331.7185,890.2818,1457.2085,1894.3053,2678.8955,1604.1162,1930.2246,2019.3298,2742.2354,682.1833,1584.4115,2024.7142,2281.542,2396.903,NA,387,"ltr"
"388","0000000000000000008a_0",475.4904,580.7029,1197.6418,1834.7596,1277.1086,2207.7573,787.0853,1309.2341,1232.3896,39.2692,-157.198,-209.9845,352.8532,-172.2108,-563.0345,563.0118,1488.3003,1266.2502,1212.0531,1199.301,508.68982,1574.4016,1361.2905,1248.8438,1393.1084,1756.5464,1634.9454,2158.6543,1994.587,2172.3755,1736.814,1790.246,690.93634,NA,388,"ltr"
"389","0000000000000000008b_0",1926.2295,1896.6819,1600.0465,1104.3687,1294.608,1354.897,1336.962,1164.4408,580.7351,1062.7628,1580.5225,1055.826,2123.8064,978.4869,728.05835,1117.1375,820.78796,1178.519,1203.8763,1050.9452,833.7622,1375.4591,1550.6265,2241.667,1537.4214,1778.0735,1793.7123,2328.832,338.75458,1612.3661,1315.8472,1309.7338,1514.0692,NA,389,"ltr"
"390","0000000000000000008c_0",1550.327,1965.9792,616.60205,1027.6139,1246.1022,1441.3164,1144.0017,1019.0344,742.0708,671.1846,1147.7065,992.7736,1588.4724,1215.2506,1130.05,1019.4873,878.8629,1449.1353,1032.8807,1356.8928,830.786,1206.9587,1525.3584,1340.9822,1374.6047,1560.6788,1706.6975,1809.594,1086.096,1393.0354,1642.543,1795.4259,1563.1403,NA,390,"ltr"
"391","0000000000000000008d_0",1808.0962,1990.0669,1426.2075,1115.8287,1529.6505,1608.4948,1546.0325,1258.508,1052.9188,1035.4753,1490.9019,1608.7122,2078.4758,1604.6624,1395.55,1387.2808,1286.0116,1561.4292,1570.1252,1401.9358,865.2645,1823.6555,1639.1111,2030.5999,1636.1538,1620.1643,1818.1998,1506.4557,991.5386,984.5567,1332.5792,1185.2435,1473.5686,NA,391,"ltr"
"392","0000000000000000008e_0",1473.2518,1293.5784,1374.0295,1409.0142,1138.9441,1384.4403,1250.0894,1005.5658,868.6196,565.3094,904.534,1378.2792,1978.8785,1319.6746,1368.2848,865.1697,1041.6309,1316.6348,1165.0288,812.1579,1357.0454,2331.7979,2077.9858,1903.3145,2121.5344,2230.3774,1007.2436,1972.4686,1472.4592,1948.1742,2091.5518,1638.1392,1374.9906,NA,392,"ltr"
"393","0000000000000000008f_0",1785.1763,1153.376,1361.4863,1373.2474,1112.55,1187.07,768.8052,1178.917,979.5534,1054.8447,1250.7954,1275.6025,651.71875,1207.7532,1093.4382,1193.7952,1225.0719,1340.1458,1361.3099,1149.4448,1029.733,1455.9415,1496.6648,1409.7985,1451.2146,1471.2275,1645.4478,1014.0597,1142.7535,1091.7303,1298.5602,1476.566,1501.8243,NA,393,"ltr"
"394","00000000000000000090_0",1616.5673,1851.286,1434.7004,1825.2356,1863.8177,1654.455,1430.5421,1405.8353,1085.383,1239.7604,1292.2052,1407.0175,1679.6843,1581.019,1392.9929,1124.8088,1232.9255,1382.4872,1261.7502,1411.1418,844.924,1937.4319,1437.0381,2029.2361,2048.221,2137.3855,2170.2148,2087.8174,1956.2627,1933.0358,1864.9015,1898.7605,1831.7325,NA,394,"ltr"
"395","00000000000000000091_0",1303.6982,1444.477,982.2503,1234.0175,1327.4913,1214.8156,829.759,544.5998,476.8132,548.2,792.427,1125.8657,2073.6526,1318.7393,879.9594,782.567,788.61755,1224.7014,880.2547,972.3634,517.5542,1426.5269,1444.35,1514.641,1219.4679,1469.0427,1577.363,1626.2035,1468.5796,1713.8123,1767.4863,1393.4236,859.9981,NA,395,"ltr"
"396","00000000000000000092_0",1917.0677,1940.9072,1088.4905,1270.0427,1350.4114,1026.7234,1313.7188,945.1278,1051.3727,935.1476,1175.6476,1375.3562,2190.9568,1340.2236,734.6906,870.4927,638.9874,854.04785,1074.5807,881.48535,609.363,1330.7463,1213.5696,1883.8966,1040.8252,1171.2991,1202.4971,1113.1315,1481.8652,1557.8568,1499.0886,1303.5593,1156.3359,NA,396,"ltr"
"397","00000000000000000093_0",746.2795,1883.7019,809.2549,953.1771,1586.6075,1631.5708,310.41498,1166.1038,661.3655,156.7092,-89.62,-160.45331,1560.2351,-110.913,237.00284,1214.9008,642.9281,1195.0662,1219.9137,1043.6604,876.2482,1094.4866,1262.4945,579.2711,1255.4011,1231.5927,1427.8652,385.8764,2314.401,1413.0769,1463.5092,1470.3711,527.0344,NA,397,"ltr"
"398","00000000000000000094_0",2871.607,2899.1123,1971.79,1572.3252,1660.5758,1412.9768,1685.6333,1324.8922,906.1198,962.5066,1278.0125,1351.1238,2924.786,1651.4135,1214.3994,1276.4768,1220.5452,1567.3195,1463.5961,1338.4202,1045.0637,1664.8948,1882.2714,2600.9834,1767.4637,1561.038,1866.1914,2032.5665,1539.9951,1726.4695,1521.8378,1693.7383,1624.4469,NA,398,"ltr"
"399","00000000000000000095_0",2148.6123,1924.4424,2267.0786,1527.5596,1830.9468,1527.1204,1607.5985,1085.4279,1077.596,1057.4965,1381.8589,1355.9851,2047.6145,1789.9108,1309.5422,1247.7542,901.8118,1755.6206,1596.8835,1132.7488,921.6286,1550.7072,1699.2643,1958.1741,1080.2466,1934.7468,1942.4357,2170.0547,1811.6144,2246.1458,1765.3616,1633.436,1625.7913,NA,399,"ltr"
"400","00000000000000000096_0",2042.4589,1979.4753,1818.9989,2058.1516,2285.1504,1959.7242,1803.9331,1491.6909,952.9805,1270.8906,1487.2181,1736.9999,2330.7502,1769.9961,1386.7614,1530.0968,1171.8367,1853.2467,1597.1984,1524.5063,1665.6571,1901.3383,2114.8218,2184.1616,1931.6646,1934.7944,1704.7769,2299.1763,797.479,1703.3887,927.6582,1695.3335,1867.8799,NA,400,"ltr"
"401","00000000000000000097_0",2205.7234,2252.7983,1710.944,1708.8042,1823.0111,1481.6073,1559.4984,1405.7793,1188.8221,1304.1836,1611.7229,1506.6381,2228.7234,1537.3988,1348.9585,1324.6497,1087.5094,1484.9731,1533.5352,1494.5947,1361.4974,1749.512,1840.0636,2174.3267,2050.495,2170.2192,1883.4436,2038.408,543.0138,1712.6729,623.876,1414.2317,1649.7362,NA,401,"ltr"
"402","00000000000000000098_0",1751.5573,2035.3132,1219.8262,1521.9924,1699.6471,1237.3231,1375.7823,1154.0125,941.8148,1004.4998,1180.5947,1144.532,1765.5189,1296.5753,1192.657,1223.4902,1035.4211,1481.4006,1354.8486,1419.3424,936.2182,1669.6279,1528.9199,2024.1362,1555.9203,1760.1646,1661.1731,1874.184,1965.0732,2220.5256,1222.678,1392.3413,1502.0763,NA,402,"ltr"
"403","00000000000000000099_0",1581.7113,1779.9382,1608.5581,1599.6445,1461.3925,1247.4912,1230.8604,1326.293,1621.714,1528.217,1507.9395,1604.901,1888.4666,1723.9866,1649.2341,1545.1532,1546.018,1480.0798,1102.4008,1197.7329,794.9674,1432.8195,1315.9685,1705.7789,1197.413,1488.5334,1506.7987,1449.164,1786.9731,461.3589,768.5572,934.2561,1498.7749,NA,403,"ltr"
"404","0000000000000000009a_0",2188.8992,2111.7395,1944.7006,1893.9934,2096.3352,1820.134,1752.5634,1891.8405,1569.0254,539.0538,298.7406,781.0092,2251.4937,653.6166,1003.5881,1482.1311,1442.8375,1519.9054,1350.8632,1519.4482,1566.1315,2262.7534,1886.277,2202.185,1882.7229,2252.8271,1984.8635,2157.8372,2254.4973,2189.91,1430.5099,1771.4525,2000.6234,NA,404,"ltr"
"405","0000000000000000009b_0",1261.1871,1242.8704,1104.7197,1328.3378,1455.601,1034.7163,348.42935,736.518,684.4358,871.8717,796.181,908.6731,1218.7151,1205.326,902.1625,738.4798,497.3726,997.9261,1168.8796,1054.8282,839.9314,1419.4908,1464.9069,1162.9316,1331.8726,1596.1945,1246.9495,1358.3354,1136.9678,1362.543,1016.88165,1082.4263,1083.3157,NA,405,"ltr"
"406","0000000000000000009c_0",1303.9509,1416.4235,990.323,1022.84,921.4973,1078.6404,1089.7836,778.2578,636.191,524.627,578.2462,759.3702,1499.1272,1040.8201,657.5254,722.9762,524.8814,1034.5005,688.502,759.2945,451.4714,804.9313,1425.7355,1423.3486,1438.15,1467.4441,1346.2534,1457.6475,1234.0232,583.6564,703.1221,822.48303,900.4623,NA,406,"ltr"
"407","0000000000000000009d_0",1215.3339,873.0042,1649.5388,1684.023,1782.7467,1954.8376,691.283,1354.1168,791.4918,1427.1603,1212.7007,1111.0994,1489.0936,1836.6003,1619.4458,1924.1534,1086.9425,1470.1124,1763.9756,1921.3458,1680.5735,1758.4294,2441.5327,1282.5106,2209.3948,2346.7842,2291.9934,1510.3082,973.8275,1116.2122,1095.2872,1184.4578,1312.2888,NA,407,"ltr"
"408","0000000000000000009e_0",1063.7931,1378.0273,975.0757,1162.226,661.5754,1182.8246,1096.5364,699.7982,239.1058,627.546,-11.7177,-246.4664,917.6396,-8.937,-106.5572,-145.8478,-101.1444,-106.9704,842.683,1048.9667,369.0914,617.9529,822.5075,1053.0052,897.4423,1134.503,1113.9371,1346.1221,353.8291,500.8136,1060.4055,837.3659,1141.1576,NA,408,"ltr"
"409","0000000000000000009f_0",1182.1075,876.76514,1087.458,1112.9984,1095.4991,1143.0762,1067.0736,719.177,695.081,727.7864,701.72034,678.9701,889.9142,866.7322,781.1022,727.5375,585.1788,947.248,745.0852,750.04443,588.7054,1198.0868,1236.4141,842.6016,1287.8308,1524.013,1367.7867,972.0588,828.9205,744.7417,952.5554,946.1625,977.0013,NA,409,"ltr"
"410","000000000000000000a0_0",1175.2778,1559.1561,1258.2382,1183.1426,437.42346,1176.5082,1187.9637,906.67346,778.2123,847.50195,70.1941,-79.3609,893.1111,6.5226,14.4389,-14.0863,34.33405,149.7594,1124.4172,726.7809,322.2308,741.4589,715.8745,1208.4745,881.13025,999.0044,986.1278,1560.1924,270.3433,713.78925,1111.1263,799.2684,1222.0079,NA,410,"ltr"
"411","000000000000000000a1_0",1628.8899,1239.286,1313.9662,1507.7996,745.3026,1209.6943,903.2338,778.4785,468.8051,665.63464,794.07874,740.1961,962.5222,939.7177,583.8427,817.536,482.96045,501.89435,754.1732,997.19275,671.0556,921.6889,1152.6869,651.4504,1293.134,1069.3263,942.8473,732.41534,582.4647,969.808,836.072,239.7086,1088.2844,NA,411,"ltr"
"412","000000000000000000a2_0",700.1261,926.5884,1674.2507,1507.2338,1585.8284,1521.8997,1053.0319,784.2533,440.4556,474.75922,674.3822,773.7943,1284.795,836.10345,674.9804,695.9907,474.1744,474.42395,301.7902,461.38385,229.4018,841.88794,787.5942,1219.4851,776.4753,836.8368,843.2003,1468.3167,1370.6812,1400.7013,1316.2771,1442.6458,1283.5837,NA,412,"ltr"
"413","000000000000000000a3_0",329.6635,240.8327,1095.6884,1333.5431,1549.1554,697.6255,1103.2979,839.9162,8.8836,456.1534,504.63208,920.91614,352.8441,1227.5118,1340.9486,846.32434,1098.2646,1198.038,1142.0681,656.7152,1178.7526,1136.2731,1099.2947,248.0854,1366.825,1318.1125,502.1664,253.9079,274.3971,249.4485,362.6835,623.006,687.776,NA,413,"ltr"
"414","000000000000000000a4_0",1352.101,905.6216,1587.4857,1528.9553,1329.4622,1514.4463,1383.3391,652.3148,784.807,585.5558,817.7383,1137.9805,963.1585,1115.0304,797.4438,715.4161,571.2426,1040.6216,706.0822,635.5277,374.5406,1109.2356,1097.2021,1194.0134,1135.9243,683.0062,453.091,1333.5787,1085.1975,1272.7922,1367.5306,1263.206,1246.5651,NA,414,"ltr"
"415","000000000000000000a5_0",2157.192,1376.8619,2041.831,1936.4155,2106.4033,2071.8552,1842.4537,1547.0062,1567.0386,1105.3276,1349.5852,1580.085,1652.2651,1687.3289,1763.8185,1701.4119,1588.9706,1877.5532,1789.3236,1862.4305,1597.3928,2105.3735,2190.2258,1902.8018,1096.7314,1299.9426,1397.3713,2065.5876,1834.2903,2094.3574,1788.0813,1813.0343,1967.3738,NA,415,"ltr"
"416","000000000000000000a6_0",1089.0042,782.561,969.8514,733.5861,1827.0852,889.81995,849.7769,703.6997,522.141,288.1588,745.4644,830.0708,503.1506,1486.4167,1429.6846,1011.0669,1337.6345,1616.7173,1736.1776,1737.8876,1090.8562,1739.5142,915.83325,635.15356,903.3373,1018.9446,371.89725,1322.7478,1402.699,885.8787,1402.0414,1940.3768,1801.8824,NA,416,"ltr"
"417","000000000000000000a7_0",563.4562,730.9093,554.7345,399.9011,744.5781,709.2529,978.8905,1385.5892,383.6679,681.648,793.1367,845.8015,994.0025,867.8242,933.1147,1017.17444,893.91907,977.87756,815.6512,1008.86084,812.9492,1148.6194,1313.9836,1073.3069,1629.5712,1542.8098,2031.0591,1545.2278,1574.169,596.0726,280.63318,347.89185,159.08975,NA,417,"ltr"
"418","000000000000000000a8_0",1856.9764,703.7058,968.26465,1859.6143,554.3351,1299.8083,994.4488,1138.0161,955.53186,730.8958,840.33203,1493.8623,1249.1096,1604.7087,74.458496,445.9273,535.2666,804.6418,1142.9095,563.2598,1128.804,1474.8033,1689.1309,1709.1619,1447.5844,1406.8997,1345.8794,2485.5679,2081.8645,2008.4272,1892.6008,1789.4742,1652.0402,NA,418,"ltr"
"419","000000000000000000a9_0",1880.4097,1703.8428,1289.1815,1838.846,2246.0918,2091.0273,1050.1409,969.84973,1119.1631,1290.6167,1505.5886,1258.639,1907.7867,1286.8823,1192.3575,1206.3289,1182.3534,1622.0278,1265.4344,1259.574,856.188,1910.2358,1938.6082,1823.1804,1819.0732,1855.7281,1773.1161,2086.5393,1689.1575,1848.7314,1832.3435,1706.8802,1219.1343,NA,419,"ltr"
"420","000000000000000000aa_0",570.8653,957.2523,450.71405,665.3352,518.13513,753.3288,622.3297,965.2686,879.4728,906.5447,806.91223,816.2246,1030.1293,826.062,545.076,962.53613,1066.9026,808.0344,1004.95764,921.1939,899.8506,782.5029,1251.5369,1337.8958,1343.6294,1007.0075,1075.8314,882.063,1251.2576,566.3325,858.5367,1168.6621,1197.9734,NA,420,"ltr"
"421","000000000000000000ab_0",1556.9922,1664.0468,825.9852,408.38095,651.6913,383.184,920.4271,762.7727,178.33011,43.9415,-50.7968,852.7107,1288.0845,1257.1931,846.6275,660.4284,961.06934,698.58057,1099.7258,949.3972,268.2958,1023.8888,1224.7181,1258.5758,928.2416,1102.992,971.1413,1854.8032,1963.4205,1650.8278,389.38974,1655.3019,1662.8936,NA,421,"ltr"
"422","000000000000000000ac_0",1584.2538,1994.5063,1742.5607,1816.1719,1502.7778,906.5506,864.1212,877.4849,254.9096,197.4626,565.5127,771.7566,1434.6152,1358.814,1272.6896,1007.00006,262.9283,315.63635,983.5884,646.4928,685.2251,392.4124,1310.7421,2019.2347,1358.8486,1090.0107,1648.2175,1867.5459,2041.1533,886.6511,911.1571,1200.8809,1268.3867,NA,422,"ltr"
"423","000000000000000000ad_0",1652.0376,1686.8591,1377.9636,1734.2117,1780.2616,1292.0205,962.165,757.9044,936.4258,578.2842,384.5098,753.8569,1507.5757,1002.4381,859.451,704.5796,965.61975,601.6287,1007.3644,1150.469,874.315,374.9003,1425.4558,1735.2462,968.9731,1346.3997,1200.9626,1444.4961,2691.587,508.3065,583.63666,1002.55273,1106.9161,NA,423,"ltr"
"424","000000000000000000ae_0",918.7881,1588.7725,1846.3198,1946.762,1948.814,1971.0352,1895.4197,1751.3674,1464.472,814.993,461.9178,1218.9045,1506.5823,1561.3818,1584.849,1619.6514,1535.1475,1285.7065,1995.7352,1735.6447,1468.2849,692.13745,1438.2283,522.4199,1711.7565,1090.2319,2093.0115,1640.0605,271.3239,1592.1265,1875.1804,1897.2405,2202.2495,NA,424,"ltr"
"425","000000000000000000af_0",964.7501,912.4767,1314.7417,1158.2179,930.0446,1263.5312,775.2399,829.1109,136.26639,-85.9956,421.0343,63.7076,1242.2048,762.4074,124.7169,776.3588,153.1762,1281.068,1148.8508,1322.2512,880.3832,1177.9742,750.798,1161.1556,584.5737,1166.6333,1160.2205,1547.727,1219.1552,1672.3865,1333.1799,1060.7219,1424.1606,NA,425,"ltr"
"426","000000000000000000b1_0",1282.6876,1527.1322,1278.9094,876.287,992.14526,473.5056,1225.8108,515.6031,204.2329,25.648602,149.0103,687.8534,1291.9167,1217.1509,913.00385,594.8207,773.5096,817.3097,1001.9959,845.5962,326.84882,774.1832,1092.2023,1324.2946,874.9404,1119.6864,1055.1941,1698.6351,1722.9998,1466.226,326.9642,1298.31,1385.0835,NA,426,"ltr"
"427","000000000000000000b2_0",1774.9796,1689.8542,1620.9911,1685.8269,1752.5981,1550.9222,1581.2042,1571.4696,1347.8654,1164.6343,1164.2212,1345.7036,1816.9459,1299.9838,1302.3789,1299.7126,1249.829,1446.9541,1349.9375,1241.3744,1201.2336,1714.3027,1700.1854,2086.349,2090.4243,1680.0074,2156.516,2725.3015,1633.1184,1624.7004,1620.1895,1590.5536,1760.3777,NA,427,"ltr"
"428","000000000000000000b3_0",1290.0975,1348.5354,1247.0957,1139.9987,1236.0125,1823.0632,1313.6976,1207.0232,495.11276,1212.0446,1172.635,919.1113,1587.7169,934.3914,1198.5912,1148.806,564.2561,1352.0177,1172.6932,1009.15,723.10693,1515.7715,1390.019,671.4387,1557.7041,1539.9445,1300.2075,1191.4526,1106.821,1107.5431,84.1986,752.2518,332.9764,NA,428,"ltr"
"429","000000000000000000b4_0",2344.0537,628.05554,861.4022,822.2599,248.8671,2149.801,1550.0604,1265.2626,1078.168,678.81055,1240.1007,1744.1754,1475.549,1837.269,782.0206,1778.031,1042.8722,1670.5416,1814.6929,1644.9089,1183.205,1944.7213,2153.1157,974.0393,2456.2173,2271.1384,1568.5396,1608.6986,1753.891,1456.9672,2277.1443,1862.361,447.09,NA,429,"ltr"
"430","000000000000000000b5_0",1252.7708,948.19775,1554.6703,1449.9839,1376.5748,953.665,900.4022,1271.3289,622.1852,669.1842,1011.28186,1038.2837,1164.8887,990.72205,1004.67566,878.6666,770.8679,1049.1248,867.027,1027.1038,761.6658,1252.7596,1566.4531,935.3076,1596.6902,1776.0966,1833.8606,1271.2261,1000.593,1067.9202,1069.2644,1238.5824,1323.3193,NA,430,"ltr"
"431","000000000000000000b6_0",1437.1146,1935.9253,2139.296,1696.1421,1696.6917,1841.2363,1689.9432,1425.2552,1180.549,1023.8541,1219.567,1177.5071,2060.1934,1322.6368,1228.3137,1207.212,1263.7134,1558.3108,1625.4044,1473.7728,934.75,1680.3398,1686.2747,1345.2709,1888.9641,1760.4023,2001.738,1602.4923,1428.9304,2130.949,1467.8167,1364.6067,1487.4188,NA,431,"ltr"
"432","000000000000000000b7_0",252.5189,618.16797,201.4241,284.0543,617.7531,355.119,111.057846,321.63495,209.5947,51.0291,283.5145,285.503,830.1564,315.84045,321.4451,387.89526,161.0172,254.1537,356.7696,464.9889,281.178,438.31775,494.2928,494.5891,658.96533,463.9322,350.0498,798.73944,592.8934,852.0209,981.1702,672.7616,257.6398,NA,432,"ltr"
"433","000000000000000000b8_0",2221.8586,1037.9248,2272.8757,1918.4468,1987.8853,2454.4307,2466.6604,1769.5474,-309.659,661.81616,1228.1477,1174.9806,351.78775,972.8617,905.5026,869.9562,923.331,797.1334,1270.2573,1372.7542,1372.6201,885.71155,1659.1982,766.7483,1884.852,1420.0378,1833.9556,1377.8811,1260.6663,2031.7926,2423.3555,435.4858,1851.19,NA,433,"ltr"
"434","000000000000000000b9_0",794.67865,699.8854,531.7752,1111.3749,935.5576,1680.7911,1351.5583,923.9448,1145.8212,776.1708,1257.1655,1197.702,1042.0573,1064.409,945.2584,886.8558,913.8297,1217.6722,1033.121,1170.7854,862.8332,1439.7927,989.9005,1145.1486,1600.5083,1198.1302,1642.2157,1411.4801,1367.8477,1316.7998,1100.5276,1161.6478,828.837,NA,434,"ltr"
"435","000000000000000000ba_0",1592.9606,1703.0293,1749.924,1963.158,2221.2515,1806.2227,1857.1519,1844.1309,1647.3501,1759.1604,1670.5671,1557.405,1653.2087,1545.643,1503.1392,1499.7406,1420.4949,1514.4813,1545.2937,1588.4474,1503.9574,1874.9656,2164.0981,1776.4951,2152.698,2116.6707,2011.5887,1929.8198,1991.0803,1681.4823,1951.1528,1803.7068,1920.6455,NA,435,"ltr"
"436","000000000000000000bb_0",2179.1443,2040.0515,2333.4104,2306.489,2181.3525,1987.1569,2071.1448,1517.738,1564.5132,1696.7701,1717.2725,1954.0502,2211.0442,2100.6418,1955.2986,1880.7736,1718.4327,2233.3345,2028.7031,1997.939,1757.1152,2415.9026,2190.2095,2244.1057,2039.9636,2432.0334,2340.628,2428.7502,2070.1626,2265.644,2193.2725,1883.9823,2175.4236,NA,436,"ltr"
"437","000000000000000000bc_0",2352.4653,2292.834,1588.7715,2003.382,1537.195,2134.453,1770.3727,1644.1758,1752.6016,1593.6757,1732.029,1425.2418,1637.9904,1410.5104,1395.8029,1782.1143,1204.629,1367.2517,629.78546,1702.613,1341.4238,2190.8376,2252.4946,1967.197,2168.3323,2357.202,2158.1504,2076.4478,2402.755,2393.1997,2119.3823,1992.0275,1790.446,NA,437,"ltr"
"438","000000000000000000bd_0",2501.099,2402.8896,1283.7186,1177.9155,1470.5627,1165.6072,1273.2391,919.5218,676.5814,734.5928,974.9995,1006.96704,2587.783,1214.6096,1073.9507,1243.2594,1549.6506,1476.9893,1444.4343,1337.2822,885.04626,1468.9487,1352.1663,2622.0967,1302.0771,1461.3042,1439.6763,2728.867,2580.9001,2526.5776,1192.315,1338.2924,1340.4535,NA,438,"ltr"
"439","000000000000000000be_0",1218.3097,2081.8733,1099.6895,915.2484,989.5781,937.7278,1009.4761,774.4806,625.096,518.306,904.1372,617.7204,2033.7448,935.3526,713.95667,1071.7264,1121.0281,1230.7238,1073.2708,1066.7795,923.10333,1325.75,1284.1453,2391.6062,1252.1693,1430.333,1424.8994,2402.2988,759.4238,1793.2056,1022.4799,893.4599,1009.7857,NA,439,"ltr"
"440","000000000000000000bf_0",2108.1526,2489.634,1539.3826,1731.8822,1287.1309,1492.5793,1803.4762,1240.0881,1534.2902,1501.8118,1718.3654,1172.8333,1323.7523,1241.9077,1255.4574,1777.847,1173.0662,1275.3387,759.72034,1668.0184,1713.8824,2246.4727,2183.628,1618.4753,1860.9415,1745.6187,1946.7834,1980.1177,2310.628,2412.0754,1768.0975,2169.692,1438.1996,NA,440,"ltr"
"441","000000000000000000c0_0",1057.5409,-13.0458,1286.5846,1176.127,1212.5557,1181.4049,675.58203,885.6496,999.3255,523.05,1142.63,951.7981,810.6225,1407.7769,1282.8324,1005.7798,566.267,1218.9973,1048.199,1329.1157,1108.152,1896.102,2005.2505,1344.6508,2138.4937,2044.5403,2237.1758,1398.3636,1278.3629,950.72754,1064.7181,1324.5265,986.2053,NA,441,"ltr"
"442","000000000000000000c1_0",1729.0857,1681.0852,1224.8123,1521.601,1455.1665,1324.5616,1263.7068,1027.3356,1088.2272,948.1636,1017.46857,1408.348,1765.0287,1366.4478,1378.7703,1277.2554,1239.3032,1603.3838,1546.4656,1267.6055,1168.8528,1694.5042,1571.5532,1559.8691,1689.6125,1667.632,1420.3798,1744.6106,1590.6414,1550.882,1602.9333,954.8612,1183.0007,NA,442,"ltr"
