"","system.index","Greenness","Greenness_1","Greenness_10","Greenness_11","Greenness_12","Greenness_13","Greenness_14","Greenness_15","Greenness_16","Greenness_17","Greenness_18","Greenness_19","Greenness_2","Greenness_20","Greenness_21","Greenness_22","Greenness_23","Greenness_24","Greenness_25","Greenness_26","Greenness_27","Greenness_28","Greenness_29","Greenness_3","Greenness_30","Greenness_31","Greenness_32","Greenness_4","Greenness_5","Greenness_6","Greenness_7","Greenness_8","Greenness_9",".geo","CID","class"
"188","000000000000000000bc_0",1459.364,1766.5797,1253.4916,1254.8944,1467.632,1213.2601,1170.3533,1347.9573,1297.2008,1212.9285,1201.641,1284.5536,1633.2888,1272.8221,1269.6971,1367.8083,1414.6573,1359.8887,1333.0874,1359.0984,1250.3069,1469.8611,1627.3083,1607.9038,1548.9019,1460.7571,1373.6213,1570.2545,1683.6262,1334.2458,1466.0664,1558.7001,1521.9539,NA,188,"for"
"189","000000000000000000bd_0",2257.568,2374.3904,2289.6035,2183.1387,2259.0334,2058.2427,1919.178,1878.2261,1809.5056,1823.1404,1775.3857,1910.1481,2211.5078,1871.3899,1967.6667,1995.1215,1708.1388,2008.8253,1836.3218,1843.7993,1687.1284,2034.4578,2265.0159,2377.0896,2227.9978,2186.7378,2221.8594,2255.1455,2392.184,2184.6663,2129.929,1938.3593,2257.121,NA,189,"for"
"190","000000000000000000be_0",2239.069,2551.3738,2606.5127,2651.3179,2610.2732,2359.8147,2393.8948,2061.4,2130.3792,2034.5303,2158.2534,2257.544,2356.5325,2132.7927,2323.037,2300.2678,1986.6235,2370.121,2301.437,1998.9419,1890.1436,2256.5913,2254.9446,2442.9968,2211.246,2248.813,2343.573,2428.9133,2369.6606,2354.9219,2272.171,2142.6548,2275.4624,NA,190,"for"
"191","000000000000000000bf_0",2209.859,2481.7163,1931.7266,2029.3523,2109.9275,1909.9519,1844.5331,1833.3715,1758.5697,1614.4607,1757.145,1796.0089,2288.473,1682.0374,1516.585,1630.0265,1712.972,1745.8002,1887.7509,1727.399,1564.4202,1666.6411,2112.245,2416.9893,1887.808,1813.6025,1916.0454,2015.9587,2567.4834,1867.971,2128.3386,2016.0427,1976.9736,NA,191,"for"
"192","000000000000000000c0_0",2203.4631,2232.1885,2311.4453,2104.3108,2277.5325,2049.0737,2040.0479,1887.9966,1884.0023,1786.5704,1826.8022,1990.3905,2134.578,1967.5148,2062.1777,1869.4615,1756.5345,2198.4377,2015.4221,1915.6792,1712.3691,2432.8057,2365.8345,2279.7832,2314.1519,2409.0908,2430.6611,2279.357,2235.355,2165.7886,2044.8472,1935.3076,2069.7656,NA,192,"for"
"193","000000000000000000c1_0",1841.1873,2105.5642,1888.1615,1914.403,1891.2783,1782.8379,1716.9749,1695.9043,1687.0295,1508.2878,1555.4397,1589.0713,2046.8413,1619.883,1608.8715,1620.7899,1677.8105,1774.2849,1675.6716,1648.7632,1341.467,1610.2856,2081.5051,2326.1257,1950.0836,1809.979,1991.1604,1981.906,2352.9758,1871.0305,2227.6335,2189.5425,1936.2377,NA,193,"for"
"194","000000000000000000c2_0",772.8624,1341.9333,571.3785,780.1909,1284.4895,920.7178,1205.7524,1114.4143,1059.8579,1152.6282,1030.4927,992.0322,1029.522,1040.6771,825.1955,1212.1958,1237.8165,1145.7308,1114.1676,977.2783,1175.0376,921.60645,1570.8118,1386.2712,1402.1848,1264.1477,1446.7096,994.9566,1406.703,912.2707,1415.6318,1314.8468,1038.1702,NA,194,"for"
"195","000000000000000000c3_0",2046.7168,2170.1602,2113.4517,2142.792,2151.5505,1988.1177,1775.667,1806.7056,1765.0104,1627.8643,1918.7986,1841.9497,2125.473,1720.9475,1746.0262,1836.178,1734.7363,1844.0083,1903.6067,1864.03,1601.2742,2057.5825,2191.4634,2290.0613,2084.4348,2042.6289,2187.0435,2066.1401,2269.3652,2072.2107,2133.0046,1993.7201,2095.0796,NA,195,"for"
"196","000000000000000000c4_0",1733.1344,2159.7407,1847.0627,1803.8135,1799.6501,1562.0616,1619.6866,1664.7969,1625.8488,1484.323,1564.0928,1665.0828,1851.3762,1633.601,1604.1638,1566.3464,1688.4115,1740.5833,1715.1306,1662.1755,1429.8752,1822.4015,1954.1763,2062.3984,1955.2527,1744.2687,1739.3142,1947.6456,1954.7028,1784.606,2036.9639,2030.7767,1804.1794,NA,196,"for"
"197","000000000000000000c5_0",2430.7793,2510.0825,2460.6865,2372.8848,2629.8335,2109.389,2032.04,2015.0981,1995.6053,1959.7725,1897.083,2101.3447,2317.8594,2005.4238,2011.1138,2015.8584,1871.0596,2122.0688,2245.9248,1976.6448,1924.9636,2286.3345,2366.5168,2329.5674,2307.1113,2375.4873,2486.5144,2490.151,2625.758,2455.766,2301.6748,2280.958,2438.624,NA,197,"for"
"198","000000000000000000c6_0",1741.1115,1925.1803,1612.3135,1639.2874,1916.5283,1534.052,1476.116,1564.428,1577.5133,1443.1655,1512.0562,1611.4812,1760.5498,1606.0515,1437.3352,1752.2844,1642.7798,1719.8757,1709.5444,1645.2834,1494.0308,1814.613,1847.9695,1900.2094,1865.6276,1899.0144,2052.7295,1794.806,2062.7449,1616.203,1832.949,1827.8613,1686.3553,NA,198,"for"
"199","000000000000000000c7_0",1584.3372,1928.3281,1439.8206,1505.315,1645.7153,1439.3225,1432.1667,1406.4474,1443.3408,1349.8752,1298.7719,1466.1401,1592.0573,1358.9426,1319.8986,1513.9326,1411.0288,1627.0446,1524.3922,1535.2556,1209.8601,1646.2524,1772.9089,1703.9502,1749.3857,1688.0198,1722.91,1539.0502,2101.8645,1442.92,1630.3322,1666.5505,1578.4434,NA,199,"for"
"200","000000000000000000c8_0",1638.8632,1598.5647,1553.1865,1589.135,1779.7775,1471.7325,1464.2266,1392.4851,1472.911,1320.2928,1398.7113,1542.936,1648.9484,1567.568,1615.3076,1553.5586,1338.1654,1629.7556,1620.6604,1563.5874,1372.9803,1788.4935,1820.2192,1680.1826,1819.9785,1830.1357,1798.9678,1743.8933,1558.774,1451.1112,1463.5121,1370.8823,1448.2776,NA,200,"for"
"201","000000000000000000c9_0",742.94604,1218.2642,493.1594,723.5379,1155.2578,827.00385,756.4424,955.27954,1074.3688,1083.3584,1031.7917,1109.9165,1026.6716,867.7547,783.5694,1188.1086,1248.5334,1097.1343,1086.9268,1152.3202,1041.021,1136.9258,1466.2717,1263.796,1513.8513,1215.774,1331.2196,948.32263,1522.3589,786.8201,1408.0504,1210.3175,1105.5431,NA,201,"for"
"202","000000000000000000ca_0",1351.2352,2148.459,1575.1046,1546.4126,1751.4785,1499.7493,1549.0916,1610.277,1595.3022,1421.1794,1653.1471,1585.556,1779.7354,1724.2871,1479.301,1729.2423,1818.9221,1805.6311,1780.7063,1706.3634,1607.862,1710.1613,2057.154,1947.7266,2263.263,1893.0277,1885.9534,1792.7009,2048.4424,1735.9498,2186.9727,1913.924,1726.7037,NA,202,"for"
"203","000000000000000000cb_0",1954.6492,2068.7573,1971.6626,1854.7345,2055.484,1808.1115,1832.7393,1734.4609,1713.3013,1532.0363,1641.6366,1774.421,1985.2408,1755.2307,1657.8196,1586.5171,1696.1683,1703.6459,1861.6346,1635.482,1448.7664,1706.366,1900.9908,2076.8823,1974.5009,1794.9927,1881.072,1924.9489,2293.4841,1721.1877,2022.6196,1894.2148,1829.5452,NA,203,"for"
"204","000000000000000000cc_0",1901.3616,2210.2417,2053.772,1993.2612,2304.9417,2175.5542,1870.4733,1973.5428,1937.3263,1651.8495,1875.0707,1969.4915,2148.2625,1919.1627,1997.318,1992.3156,1909.4507,2116.788,2019.0938,1964.6764,1631.772,2244.402,2289.5115,2350.3987,2402.2844,2258.2124,2405.9858,1961.3118,2272.2935,2178.489,2144.5305,1985.4933,1898.5614,NA,204,"for"
"205","000000000000000000cd_0",2576.3882,2732.8054,2918.9636,2860.5437,2751.8533,2496.7295,2478.8718,2201.5503,2212.9978,2058.8052,2226.461,2343.0532,2483.667,2354.6587,2227.9187,2230.258,2004.0723,2338.6357,2213.5767,2046.3977,2006.8024,2385.8208,2554.3345,2457.1929,2616.3477,2571.3472,2706.823,2663.1572,2568.7761,2478.936,2344.1829,2346.8435,2434.857,NA,205,"for"
"206","000000000000000000ce_0",1573.7961,1807.5017,1196.0665,1198.2734,1529.0908,1354.4835,1259.9097,1334.8578,1324.066,1215.8639,1307.1755,1430.3162,1832.0809,1400.1733,1314.9614,1345.0769,1450.4058,1228.3463,1427.1754,1338.4148,1313.5774,1547.0295,1799.2458,1971.652,1845.335,1698.9105,1685.3516,1636.5208,1798.5647,1409.3368,1808.5769,1470.3452,1314.304,NA,206,"for"
"207","000000000000000000cf_0",1891.168,2160.4045,1975.3822,1807.0952,2086.7097,1838.1566,1747.0674,1729.3337,1701.3964,1422.1816,1787.6707,1701.0435,2003.9318,1784.6646,1718.1375,1710.0433,1552.4198,1712.7544,1749.8804,1648.4114,1565.5825,1720.0283,1827.5303,2174.9182,1804.926,1800.4237,1666.126,2112.808,2104.2195,2066.0723,2178.0195,1972.0265,1915.6156,NA,207,"for"
"208","000000000000000000d0_0",2270.6675,2387.7754,2133.6475,1863.7617,2032.6381,1770.6663,1831.8083,1881.7377,1678.2249,1400.7354,1712.9321,1756.0321,2270.1675,1843.4197,1753.792,1837.8458,1756.8145,1936.2668,1895.8191,1687.227,1515.6843,1931.3896,1998.2509,2309.2542,2192.2112,2061.303,1964.638,2275.4543,2443.6653,2079.436,2384.2942,2131.7542,1999.4364,NA,208,"for"
"209","000000000000000000d1_0",1831.9784,2130.7485,1946.1757,1917.9861,2149.1313,1929.0369,1694.5726,1858.7688,1835.7266,1555.3256,1854.9954,1887.5974,1947.1641,1914.4124,1755.7585,1884.2883,1830.3922,1912.1338,1989.7368,1800.376,1648.8347,2171.363,2254.307,2240.6814,2173.6997,2285.4329,2368.8784,2043.6497,2294.5059,2069.7407,2076.3083,1889.3234,2031.6484,NA,209,"for"
"210","000000000000000000d2_0",1910.0686,1906.9727,1755.1399,1584.6547,1784.4382,1616.3418,1662.8962,1786.6411,1656.3882,1361.98,1655.7229,1591.1333,2044.4792,1585.4033,1744.0966,1706.4253,1606.8064,1726.8453,1799.6538,1770.0852,1496.9121,1657.1871,1937.7727,1872.0411,1978.0054,1859.9875,1990.8716,1721.0646,2200.3467,1741.1396,1687.991,1556.168,1695.271,NA,210,"for"
"211","000000000000000000d3_0",966.7103,1440.5737,851.22766,1223.6718,1391.0813,840.4653,1158.1624,1218.553,1137.4661,1042.406,1155.8376,1343.2808,1207.5396,1148.3833,926.5829,1174.2028,1076.1868,1147.0188,1279.0586,1152.914,963.5826,1021.3822,1566.0596,1709.7222,1593.833,1238.7278,1160.436,1262.8022,1815.1102,1108.9941,1446.9194,1352.4794,1547.9584,NA,211,"for"
"212","000000000000000000d4_0",2556.2507,2459.22,2787.5718,2360.5532,2534.8489,2028.3632,2114.4138,2074.338,2159.1035,1909.0144,2196.3184,2182.3894,2388.5876,2243.117,2166.7869,2213.484,2024.5573,2254.5,2194.8105,2191.1943,2093.2925,2464.877,2580.282,2347.1936,2637.65,2666.7617,2725.0981,2441.4807,2587.7854,2303.0396,2050.12,2457.3892,2337.9026,NA,212,"for"
"213","000000000000000000d5_0",1441.3373,1784.4994,1428.228,1480.4897,1527.6512,1523.026,1389.9473,1565.2972,1480.687,1301.276,1685.2832,1550.8832,1301.9198,1520.5103,1369.6816,1511.1809,1448.0559,1685.2543,1702.1636,1627.9738,1238.5758,1518.1866,1787.3518,2042.0183,1802.3469,1472.5527,1552.839,1590.7079,2040.0598,1573.7068,1717.76,1748.1038,1908.2866,NA,213,"for"
"214","000000000000000000d6_0",1929.5924,1910.8508,2030.2458,1986.4324,2092.6875,1879.3627,1860.1051,1676.4744,1698.1792,1727.8143,1717.404,1804.7358,2162.6028,1971.5906,1872.9688,1851.3005,1628.2054,1980.4788,1937.3892,1925.2206,1722.3726,1971.9043,2076.919,2086.051,1962.0956,2003.1682,2164.5205,2060.5283,2189.7825,2061.9573,1781.2085,1809.3376,1803.5352,NA,214,"for"
"215","000000000000000000d7_0",1218.9688,1494.9889,1096.781,1251.2646,1477.0471,1179.0427,1172.6823,1314.084,1255.1997,1181.0378,1386.4646,1318.192,1232.7894,1192.7341,1193.8164,1319.8168,1342.3344,1269.9226,1367.2996,1294.2524,1195.3174,1209.804,1674.1112,1823.773,1616.273,1434.329,1437.1356,1506.4133,1728.7222,1501.1296,1304.0269,1414.5054,1482.5375,NA,215,"for"
"216","000000000000000000d8_0",2377.849,2159.3823,2443.1812,2405.5176,2220.7983,2126.805,2299.7314,1960.1704,2066.6492,1896.5839,2042.1736,2038.4946,2255.3408,2331.9365,2277.406,2058.9648,1919.2731,2376.359,2252.9512,2202.9224,1962.7512,2391.6865,2461.7825,2096.6553,2403.357,2333.4683,1983.6033,2409.6228,2148.4463,2154.0063,2087.9216,1841.1416,2179.7932,NA,216,"for"
"217","000000000000000000d9_0",2456.3433,2322.3308,2231.949,2142.2832,2192.4338,2017.8936,2114.039,1810.52,1892.512,1711.743,1917.8033,1945.7388,2349.2124,2189.601,2233.4937,2194.5557,1946.5636,2090.8142,2086.4375,1968.5103,1817.4766,2254.1787,2330.9692,2090.1455,2335.738,2407.7312,2397.7346,2225.1853,2042.2075,2143.7722,2066.2617,1915.5553,1905.1113,NA,217,"for"
"218","000000000000000000da_0",3088.589,2897.4927,3055.8154,2866.5078,2716.3848,2387.4734,2621.376,2186.2065,2399.7708,1982.002,2375.8838,2350.3281,2850.6035,2564.353,2599.9253,2633.4463,2367.9282,2495.2744,2471.0125,2259.5037,2245.0188,2768.5593,2765.471,2393.5269,2613.1296,2684.7773,2625.379,2714.7612,2642.338,2928.2847,2437.371,2280.1616,2465.2654,NA,218,"for"
"219","000000000000000000db_0",2660.536,2545.8667,2745.9194,2470.6372,2520.8352,2512.8218,2434.6162,2219.02,2279.0095,1154.9465,1267.0927,1650.1045,2558.8203,2084.244,2061.8557,2090.365,1748.4236,2216.3647,2157.721,2148.7537,1859.1365,2105.3276,2265.7722,2602.5073,2167.9783,2255.629,2265.804,2658.8647,2825.5493,2482.329,2462.1177,2423.6821,2610.5684,NA,219,"for"
"220","000000000000000000dc_0",1402.8793,1688.4165,1250.8872,1191.0718,1860.1207,1553.6611,1298.31,1571.3313,1496.3322,1057.1237,890.87,1287.4915,1361.3348,1447.2988,1389.6616,1460.368,1300.1202,1486.1757,1550.2343,1353.1628,1399.4868,1350.1887,1703.241,1813.1099,1572.2041,1577.4019,1465.2686,1540.2673,1889.5889,1633.2483,1628.7219,1777.5961,1527.3357,NA,220,"for"
"221","000000000000000000dd_0",2438.236,2364.5535,2537.9207,2373.3599,2617.976,2338.9592,2374.2134,2150.9507,2075.9553,1660.538,1422.3328,1571.0566,2419.371,2108.0203,2044.7314,1816.2039,1689.9572,2150.1184,2140.35,2016.6451,1848.6827,2195.2185,2359.2417,2326.7573,2238.6763,2225.0623,2436.4717,2333.5786,2655.5098,2478.354,2330.121,2399.2258,2468.5542,NA,221,"for"
"222","000000000000000000de_0",2137.1528,2004.5032,2114.0142,1816.1597,1967.168,1773.7109,1780.8453,1665.0002,1554.3542,1602.6443,1709.701,1739.8701,2112.3423,1779.638,1837.1382,1852.5441,1670.1892,1938.1423,1902.2908,1890.0269,1700.539,1972.054,2190.435,2110.5776,2217.8567,2232.2688,2384.7139,2034.6393,1914.8184,1900.2205,1776.1948,1849.4133,1840.41,NA,222,"for"
"223","000000000000000000df_0",434.3974,673.7927,350.707,695.7407,689.6648,1137.2686,699.4112,1104.5906,755.46387,1040.3152,899.49023,874.4066,785.0338,791.6532,621.8889,947.01794,867.7914,767.046,928.3426,859.8332,1015.34485,998.29895,1264.3967,1187.9528,1213.3427,875.1479,1026.1824,574.75397,1051.1069,529.5197,1234.2361,1325.3168,845.93494,NA,223,"for"
"224","000000000000000000e0_0",1194.2683,1864.237,1640.0425,1644.5083,1729.5131,1754.3063,1626.7031,1645.4376,1537.8898,1622.0996,1646.7915,1687.4119,1782.6217,1635.9812,1504.8878,1675.5664,1518.4434,1768.3143,1857.9615,1884.5933,1646.5269,1909.9099,2098.251,2199.0073,2037.9562,1929.8689,2014.165,1943.8257,1987.2697,1847.008,2023.2598,2272.9263,1948.7417,NA,224,"for"
"225","000000000000000000e1_0",1411.9756,1625.98,1454.0016,1385.8342,1609.1445,1551.3441,1209.6252,1526.178,1259.5052,1509.5466,1413.8063,1535.8196,1668.893,1428.5546,1232.5931,1338.783,1279.5977,1472.9589,1541.7771,1570.9226,1288.1985,1551.1794,1763.3043,1901.6307,1637.8429,1518.6989,1667.0906,1663.1028,1906.5869,1291.9446,1427.2323,1590.8307,1228.8141,NA,225,"for"
"226","000000000000000000e2_0",2343.2864,2281.47,2339.001,2203.894,2318.5356,2145.5059,1973.5038,1960.3662,1760.446,1814.8549,1952.6764,2011.2048,2391.714,2141.0757,2044.0271,2013.228,1796.0814,2065.9082,2090.8997,1931.3159,1714.7142,2180.8047,2229.4082,2562.301,2205.6748,2167.605,2300.8926,2360.1562,2509.2134,2368.0864,2107.4019,2243.0537,2326.2637,NA,226,"for"
"227","000000000000000000e3_0",2336.126,2306.6323,2194.127,2064.796,2156.2573,2007.8112,2042.9487,1922.1287,1684.8832,1681.627,1817.453,1839.6215,2303.608,1850.8982,1942.699,1878.6418,1750.615,1857.9119,1898.4929,1817.386,1476.4316,1773.0743,1994.9893,2531.865,1956.5059,1772.689,1978.9077,2303.501,2632.481,2246.7158,2144.1333,2124.683,2368.6294,NA,227,"for"
"228","000000000000000000e4_0",1690.2212,2051.7144,1946.8586,1762.5255,1831.7383,1653.6478,1679.0525,1728.6813,1632.42,1660.2839,1707.1062,1697.8778,1937.1061,1679.318,1517.5188,1651.5939,1716.9429,1771.3557,1759.1038,1774.8389,1447.0042,1823.519,2013.3374,2280.3442,1806.6261,1779.55,1838.0117,1930.6621,2540.9844,1802.252,1783.827,2075.125,1940.0868,NA,228,"for"
"229","000000000000000000e5_0",908.36194,1132.377,538.36505,849.5057,1089.8362,994.90015,978.25024,1144.7074,979.7487,1132.3821,1184.2704,1058.8972,1043.7996,1082.3832,912.4132,1141.1917,1122.1824,1167.974,1114.2054,1255.8196,947.5068,1127.706,1430.2196,1351.9673,1385.1722,1310.7817,1532.0132,1024.7483,1293.2114,728.5415,886.5265,1255.8162,910.2193,NA,229,"for"
"230","000000000000000000e6_0",1786.5042,1942.9375,1679.8394,1696.5651,1976.8354,1614.4548,1636.9128,1627.3693,1522.3344,1558.7385,1649.0566,1529.4546,1745.8314,1613.7886,1564.8447,1639.7946,1659.899,1756.842,1726.531,1647.552,1450.6448,1844.0354,1987.8354,2281.4055,1919.4208,1902.3427,2020.2058,1846.2871,2312.213,1766.3182,1542.3362,1883.5917,1655.5583,NA,230,"for"
"231","000000000000000000e7_0",1625.244,1529.2126,1496.2863,1338.3499,1409.0173,1417.0497,1450.3605,1267.6674,1246.2463,1171.391,1409.9977,1371.775,1574.471,1248.855,1441.217,1410.9873,1264.3286,1501.0618,1467.8448,1463.7307,1235.6178,1722.9319,1823.3167,1713.906,1764.0256,1805.0079,1880.097,1460.1343,1646.2661,1461.4438,1210.8768,1406.2275,1432.5928,NA,231,"for"
"232","000000000000000000e8_0",1155.8239,1375.2916,985.5522,1371.9509,1770.5979,1204.696,1299.059,1417.2347,1190.4962,1305.9706,1360.49,1328.0361,1287.2654,1281.3417,1195.9229,1337.4858,1489.5623,1423.6238,1375.3788,1454.9486,1058.127,1175.6958,1640.5725,1843.1138,1692.56,1306.8765,1550.4387,1519.5284,2117.7815,1278.9127,1316.0553,1538.8303,1290.7727,NA,232,"for"
"233","000000000000000000e9_0",2302.2397,2319.5918,2463.0352,2356.5417,2389.666,2196.9673,2293.5642,1987.1604,1857.4622,1678.6492,1986.9116,1996.3562,2411.08,2004.269,2133.159,2158.8823,1907.6814,2234.3262,2188.911,2121.1516,1703.9823,2355.0952,2417.9512,2429.1812,2392.5894,2507.5674,2430.0789,2298.6582,2607.6125,2345.6301,2098.256,2118.3938,2253.6592,NA,233,"for"
"234","000000000000000000ea_0",2004.8612,2024.8754,2025.0725,2016.9297,2017.6858,1953.6108,1874.2642,1676.0746,1571.1466,1498.1764,1709.3293,1798.1427,2075.077,1793.5698,1817.9735,1831.957,1722.562,1871.089,1855.1597,1777.2129,1458.5466,1895.3988,1950.3745,2171.0056,2073.52,2054.5105,2094.266,2032.3457,2161.1895,1981.1914,1877.9775,1918.7654,2002.7969,NA,234,"for"
"235","000000000000000000eb_0",1096.9642,1342.4983,718.71716,1146.5312,1112.8694,1159.5696,1050.5028,1206.3411,1108.1194,1133.6039,1236.2959,1161.5884,1287.2793,1215.5249,1111.0784,1294.9916,1290.129,1317.4081,1323.1412,1382.7854,1175.2188,1174.848,1578.0378,1449.0889,1562.1025,1384.0433,1578.1895,1185.2535,1251.3177,1042.7727,1068.5641,1307.7406,1488.6437,NA,235,"for"
"236","000000000000000000ec_0",2458.1582,2030.4719,2389.7727,2435.8374,2139.1511,2020.1493,2069.9277,1987.7535,1868.4994,1787.0271,1881.3531,1884.122,2291.8682,2111.892,2113.1138,2174.7185,1877.5913,2177.1475,2240.29,2156.3638,1801.6763,2346.6147,2206.57,2109.755,2194.158,2359.2876,2368.308,2252.1663,2092.9956,2247.2678,2182.9016,1789.7898,2034.4236,NA,236,"for"
"237","000000000000000000ed_0",1468.4723,1551.6298,1135.4937,1289.1558,1426.7333,1319.0526,1196.0127,1241.6342,1240.8708,1200.1354,1284.2612,1308.8384,1348.0049,1450.2367,1438.6957,1445.9539,1371.1233,1467.4531,1487.1147,1418.631,1267.1226,1476.997,1568.2363,1414.9764,1530.4515,1558.9939,1475.578,1486.9998,1384.1053,1376.215,1154.1713,1300.5676,1317.7092,NA,237,"for"
"238","000000000000000000ee_0",2059.4517,1570.1458,1687.5392,1651.5131,1637.4407,1632.1362,1657.92,1537.6091,1442.2231,1300.4563,1392.1531,1385.241,1750.0376,1634.193,1518.85,1519.7913,1371.6399,1562.9972,1632.3195,1694.8932,1362.4233,1854.6804,1851.3801,1759.8422,1844.8013,2006.0286,1852.8287,1721.5259,1548.1963,1625.6414,1442.0322,1557.3289,1684.3766,NA,238,"for"
"239","000000000000000000ef_0",2017.0488,2026.0941,1925.2673,1790.1512,1962.3337,1716.2115,1822.7002,1633.5767,1368.8999,1357.0884,1639.5082,1584.2516,1968.227,1677.5042,1758.0398,1744.0039,1566.3744,1904.727,1847.1357,1766.8372,1732.1199,2179.8374,2213.3853,1918.1069,2177.409,2214.8906,2215.7412,1966.5916,2021.7118,1969.8362,1802.31,1755.3477,1656.0215,NA,239,"for"
"240","000000000000000000f0_0",2339.641,2151.8618,2294.091,2139.48,2269.8477,1975.2119,2111.196,1841.6292,1760.2632,1577.9353,1867.1707,1748.3258,2229.3557,2058.6348,2080.449,1998.6475,1684.3455,2025.3452,2072.3767,2008.7188,1790.7058,2304.7676,2335.3843,2281.808,2304.3296,2446.1816,2388.0896,2386.4634,2194.1646,2105.6396,1821.5774,1881.4554,1978.3942,NA,240,"for"
"241","000000000000000000f1_0",1453.3613,1244.2145,1343.4165,1363.0636,1118.0785,1503.8387,1258.1414,1197.9229,1141.6216,1038.8126,1263.3013,1158.9832,1308.2437,1315.9,1329.1473,1269.003,1246.9138,1487.9578,1489.2197,1354.4114,1238.2157,1658.6647,1505.971,1394.4885,1537.4291,1708.4037,1563.8977,1422.3064,1183.0626,1371.843,1167.3369,1159.8536,1183.9746,NA,241,"for"
"242","000000000000000000f2_0",2521.153,2296.075,2293.125,2115.5132,2180.859,1999.9243,2103.563,1932.0946,1787.6238,1592.941,1794.7039,1918.4578,2550.4426,2159.724,2005.8553,1980.5388,1792.8384,2085.8687,1920.8412,1966.2866,1737.0918,2204.5254,2426.212,2262.7244,2347.3591,2343.8264,2231.256,2547.515,2374.0537,2217.4148,2102.4456,2014.4757,2104.8223,NA,242,"for"
"243","000000000000000000f3_0",1974.4777,1960.3481,2300.5315,1893.2051,2126.8755,2012.043,2106.8933,1922.8113,1652.3374,1696.49,1882.98,1903.021,2154.3096,1953.7952,1933.6094,2040.4111,1837.9885,1942.8933,2091.6418,1888.3546,1775.6698,2313.9446,2324.8235,2251.8403,2431.979,2530.0872,2345.3015,2373.026,2361.6426,2093.7776,1929.1458,1961.347,2115.891,NA,243,"for"
"244","000000000000000000f4_0",2365.6997,2047.0364,2286.87,2165.013,2259.1135,2039.0295,2176.9238,1902.9336,1810.618,1791.8116,1920.698,1913.6261,2281.5796,2093.1104,2061.494,2021.0815,1886.4772,2110.635,1893.6865,1987.3679,1861.1053,2135.6921,2276.892,2344.7253,2184.0054,2239.9614,2141.5298,2435.1206,2318.1191,2280.8706,2135.3027,2020.1097,1995.3555,NA,244,"for"
"245","000000000000000000f5_0",2071.8643,1821.6704,2328.8281,2191.6477,2244.505,2060.4622,2020.3071,1815.187,1789.2202,1685.5836,1899.7783,1840.7338,2075.281,2045.5834,2002.481,1889.9865,1808.9572,2022.4958,2076.248,1915.643,1774.7168,2436.2039,2260.8223,2093.2573,2253.5754,2374.045,2453.104,2321.6724,2179.3252,2198.4644,1861.5132,1913.7719,1903.224,NA,245,"for"
"246","000000000000000000f6_0",1842.7307,1844.7742,1936.6039,1963.8835,1577.2961,1810.4585,1703.8545,1652.9607,1527.148,1563.7544,1731.3389,1661.0732,1787.527,1821.0718,1859.6882,1673.5234,1753.8386,1786.1458,1846.7157,1667.0146,1531.186,2055.4438,1972.5529,1817.0703,1753.0172,1987.8121,2002.5538,2233.3113,2173.44,2048.0024,1649.9578,1621.4414,2105.2805,NA,246,"for"
